date,equity,bull_fraction,invested,day_ret,strategy_ret
2023-09-12,14109.271242981476,1.0,0.95,0.002223137097001171,0.0021119802421511124
2023-09-13,14222.457584431451,1.0,0.95,0.008444342394723758,0.008022125274987569
2023-09-14,14222.457584431451,0.0,0.0,-0.014078209884908377,-0.0
2023-09-15,14222.457584431451,0.0,0.0,0.0007688696490069091,0.0
2023-09-18,14222.457584431451,0.0,0.0,-0.0020967741031300054,-0.0
2023-09-19,14222.457584431451,0.0,0.0,-0.011280203436502757,-0.0
2023-09-20,14222.457584431451,0.0,0.0,-0.017246846924261462,-0.0
2023-09-21,14222.457584431451,0.0,0.0,-0.0012931846607209252,-0.0
2023-09-22,14282.217858752716,1.0,0.95,0.004422973423804199,0.004201824752613989
2023-09-25,14081.121334029724,1.0,0.95,-0.01482126616702355,-0.014080202858672373
2023-09-26,14096.863285696723,1.0,0.95,0.0011767866383553204,0.0011179473064375544
2023-09-27,14188.258375321859,1.0,0.95,0.006824593212715247,0.006483363552079484
2023-09-28,14172.54695816711,1.0,0.95,-0.0011656352322897633,-0.0011073534706752752
2023-09-29,14214.280499452834,1.0,0.95,0.0030996576401070234,0.002944674758101672
2023-10-02,14011.029607754279,1.0,0.95,-0.015051645214075093,-0.014299062953371338
2023-10-03,14141.642429897372,1.0,0.95,0.00981278214751371,0.009322143040138025
2023-10-04,14122.77016399026,1.0,0.95,-0.0014047550105014573,-0.0013345172599763843
2023-10-05,14308.267152335377,1.0,0.95,0.013825898564119487,0.013134603635913513
2023-10-06,14388.211622648758,1.0,0.95,0.005881360273620029,0.0055872922599390275
2023-10-09,14461.176079892894,1.0,0.95,0.005338029065059935,0.005071127611806938
2023-10-10,14534.152849511345,1.0,0.95,0.005311992040312408,0.005046392438296787
2023-10-11,14464.454119440683,1.0,0.95,-0.005047909227635228,-0.0047955137662534664
2023-10-12,14354.297035166863,1.0,0.95,-0.008016536579527346,-0.007615709750550978
2023-10-13,14502.054690455678,1.0,0.95,0.01083538773143533,0.010293618344863564
2023-10-16,14483.625415521621,1.0,0.95,-0.0013376888438751957,-0.0012708044016814359
2023-10-17,14301.419971852636,1.0,0.95,-0.013242209623603542,-0.012580099142423364
2023-10-18,14301.419971852636,0.0,0.0,-0.009014600610206959,-0.0
2023-10-19,14301.419971852636,0.0,0.0,-0.013339972842038828,-0.0
2023-10-20,14301.419971852636,0.0,0.0,0.00016713135684116604,0.0
2023-10-23,14301.419971852636,0.0,0.0,0.008414796489488018,0.0
2023-10-24,14051.410099133273,1.0,0.95,-0.01840154946788288,-0.017481471994488736
2023-10-25,13853.69141037788,1.0,0.95,-0.01481167612813683,-0.014071092321729988
2023-10-26,13843.173081624906,1.0,0.95,-0.0007992039576425023,-0.0007592437597603771
2023-10-27,13996.773055117714,1.0,0.95,0.011679705344335066,0.011095720077118312
2023-10-30,14072.311861811188,1.0,0.95,0.005680918955278669,0.005396873007514735
2023-10-31,14250.672545706793,1.0,0.95,0.013341666256037676,0.012674582943235792
2023-11-01,14504.647175914277,1.0,0.95,0.0187599367784518,0.01782193993952921
2023-11-02,14644.832835666275,1.0,0.95,0.010173556831879616,0.009664878990285635
2023-11-03,14686.738053804285,1.0,0.95,0.003012035468736629,0.0028614336952997974
2023-11-06,14763.319096621166,1.0,0.95,0.005488735737129024,0.0052142989502725725
2023-11-07,14773.093368421096,1.0,0.95,0.0006969101656939536,0.0006620646574092559
2023-11-08,14773.093368421096,0.0,0.0,-0.0077574915942673515,-0.0
2023-11-09,14773.093368421096,0.0,0.0,0.01835590122260471,0.0
2023-11-10,14747.559559224877,1.0,0.95,-0.0018193680375844902,-0.0017283996357052656
2023-11-13,15031.280617995246,1.0,0.95,0.020251062209628932,0.019238509099147486
2023-11-14,15053.717242531222,1.0,0.95,0.001571223378218356,0.0014926622093074382
2023-11-15,15053.717242531222,0.0,0.0,0.001076199522686716,0.0
2023-11-16,15053.717242531222,0.0,0.0,0.0008395017883577438,0.0
2023-11-17,15053.717242531222,0.0,0.0,0.009488486263164342,0.0
2023-11-20,15053.717242531222,0.0,0.0,-0.003631454440158044,-0.0
2023-11-21,15110.261110011154,1.0,0.95,0.003953831438857414,0.0037561398669145427
2023-11-22,15107.46534747502,1.0,0.95,-0.00019476221564578299,-0.00018502410486349383
2023-11-24,15086.945494379528,1.0,0.95,-0.0014297464774450485,-0.001358259153572796
2023-11-27,15110.484658277095,1.0,0.95,0.0016423514799485785,0.0015602339059511494
2023-11-28,15098.833606986374,1.0,0.95,-0.0008116393877433348,-0.000771057418356168
2023-11-29,15118.29588368734,1.0,0.95,0.001356833751990649,0.0012889920643911164
2023-11-30,15185.677951535252,1.0,0.95,0.004691566630073529,0.004456988298569852
2023-12-01,15185.677951535252,0.0,0.0,-0.006863025129581368,-0.0
2023-12-04,15185.677951535252,0.0,0.0,0.0008860112046382041,0.0
2023-12-05,15185.677951535252,0.061224489795918366,0.0,-0.004731415426646302,-0.0
2023-12-06,15332.354086115765,1.0,0.95,0.010167206997944645,0.009658846648047413
2023-12-07,15332.354086115765,0.0,0.0,0.004362094688059592,0.0
2023-12-08,15332.354086115765,0.0,0.0,0.005750604099876444,0.0
2023-12-11,15332.354086115765,0.0,0.0,0.0059260697106199075,0.0
2023-12-12,15332.354086115765,0.047619047619047616,0.0,0.013361026623022233,0.0
2023-12-13,15332.354086115765,0.0,0.0,0.0015788023221366741,0.0
2023-12-14,15332.354086115765,0.0,0.0,0.0009457812652934106,0.0
2023-12-15,15332.354086115765,0.0,0.0,0.005894418308772975,0.0
2023-12-18,15332.354086115765,0.0,0.0,0.005692377341867071,0.0
2023-12-19,15124.672175077474,1.0,0.95,-0.014258250018697937,-0.01354533751776304
2023-12-20,15273.289681968816,1.0,0.95,0.010343330362957337,0.00982616384480947
2023-12-21,15299.466576880564,1.0,0.95,0.001804105519940702,0.0017139002439436667
2023-12-22,15371.882048928344,1.0,0.95,0.0049823183245526256,0.004733202408324994
2023-12-26,15399.615470264924,1.0,0.95,0.0018991217209588297,0.0018041656349108881
2023-12-27,15400.08686572006,1.0,0.95,3.2221956659173024e-05,3.061085882621437e-05
2023-12-28,15349.348026014773,1.0,0.95,-0.0034681171228858835,-0.003294711266741589
2023-12-29,15349.348026014773,0.027210884353741496,0.0,-0.010126697870265856,-0.0
2024-01-02,15349.348026014773,0.02040816326530612,0.0,-0.009132561137077144,-0.0
2024-01-03,15349.348026014773,0.0,0.0,-0.003991363526731728,-0.0
2024-01-04,15368.251416648138,1.0,0.95,0.0012963616367374087,0.0012315435549005382
2024-01-05,15368.251416648138,0.0,0.0,0.016832712592159772,0.0
2024-01-08,15366.498449762601,1.0,0.95,-0.00012006755033731051,-0.00011406417282044498
2024-01-09,15366.498449762601,0.0,0.0,0.006104231611972777,0.0
2024-01-10,15366.498449762601,0.0,0.0,0.0005679617512519552,0.0
2024-01-11,15366.498449762601,0.0,0.0,0.0006208546336815335,0.0
2024-01-12,15366.498449762601,0.0,0.0,-0.0022418018172237764,-0.0
2024-01-16,15366.498449762601,0.0,0.0,-0.005591426485330198,-0.0
2024-01-17,15366.498449762601,0.0,0.0,0.01101325390790504,0.0
2024-01-18,15366.498449762601,0.08843537414965986,0.0,0.015412054173496292,0.0
2024-01-19,15366.498449762601,0.0,0.0,0.001791085622581834,0.0
2024-01-22,15366.498449762601,0.0,0.0,0.0034096614353992917,0.0
2024-01-23,15394.540801738265,0.5850340136054422,0.634625850340136,0.0028755555470925563,0.0018249018842739085
2024-01-24,15432.987068602411,0.6258503401360545,0.6656462585034013,0.003751836826040478,0.0024973961457691205
2024-01-25,15432.987068602411,0.0,0.0,-0.0031452596019176716,-0.0
2024-01-26,15432.987068602411,0.41496598639455784,0.0,0.008847724487975262,0.0
2024-01-29,15432.987068602411,0.0,0.0,-0.0031266510741022823,-0.0
2024-01-30,15432.987068602411,0.047619047619047616,0.0,-0.017624828607938993,-0.0
2024-01-31,15617.177815364123,1.0,0.95,0.012563024625720277,0.011934873394434262
