date,n_positions,gross_exposure,net_exposure,turnover,cost,period_return
2024-04-03,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.03274211204940329
2024-04-10,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.05780815531715934
2024-04-17,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.0006684298809343531
2024-04-24,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.008290565662082573
2024-05-01,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.015476299245379006
2024-05-08,5,1.0,1.0,2.0,0.002,0.022492537876713042
2024-05-15,5,1.0,1.0,2.0,0.002,0.0018331347046686036
2024-05-22,5,1.0,1.0,2.0,0.002,-0.015227905066511354
2024-05-30,5,1.0,1.0,2.0,0.002,0.00530195479091812
2024-06-06,5,1.0,1.0,2.0,0.002,-0.014553442236309206
2024-06-13,5,1.0,1.0,2.0,0.002,0.011203185677655226
2024-06-21,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.0005693217286251752
2024-06-28,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.012267454698238036
2024-07-08,5,1.0,1.0,2.0,0.002,0.0525872264807268
2024-07-15,5,1.0,1.0,2.0,0.002,0.026596362585883646
2024-07-22,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,0.017395668245940653
2024-07-29,5,1.0,1.0,2.0,0.002,-0.04761749181823644
2024-08-05,5,1.0,1.0,1.9999999999999998,0.0019999999999999996,0.0024345854964808286
2024-08-12,5,1.0,1.0,2.0,0.002,0.014358022466034558
2024-08-19,5,1.0,1.0,2.0,0.002,0.007108857024924085
2024-08-26,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,7.076636623812001e-05
2024-09-03,5,1.0,1.0,2.0,0.002,-0.038424548559427105
2024-09-10,5,1.0000000000000002,1.0000000000000002,2.0000000000000004,0.0020000000000000005,0.04314633536513471
2024-09-17,5,1.0,1.0,2.0,0.002,-0.00793846224778265
2024-09-24,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.0031576582667428516
2024-10-01,5,1.0,1.0,2.0,0.002,-0.011802081824046686
2024-10-08,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.01589846555803913
2024-10-15,5,1.0,1.0,2.0,0.002,-0.002452869015948405
2024-10-22,5,1.0,1.0,2.0,0.002,-0.00539759615353442
2024-10-29,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.0034056641170354617
2024-11-05,5,1.0,1.0,2.0,0.002,-0.028106064305366246
2024-11-12,5,1.0,1.0,2.0,0.002,0.0002492868839592123
2024-11-19,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.040979865388622076
2024-11-26,5,1.0,1.0,2.0,0.002,-0.017772518973926184
2024-12-04,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.023618684675158243
2024-12-11,5,1.0,1.0,2.0,0.002,-0.07411023789286333
2024-12-18,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,0.0006479237243501891
2024-12-26,5,1.0,1.0,2.0,0.002,-0.00987648166832763
2025-01-03,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.007258587030674235
2025-01-13,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.04458004154008687
2025-01-21,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.0011189139767218297
2025-01-28,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.006271017970390249
2025-02-04,5,1.0,1.0,2.0,0.002,0.05552720193219853
2025-02-11,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,0.016285664868712427
2025-02-19,5,1.0,1.0,2.0,0.002,0.017423338785087575
2025-02-26,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.028039667379637312
2025-03-05,5,1.0,1.0,2.0,0.002,-0.009638557386137215
2025-03-12,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.011181588083837422
2025-03-19,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.0032159344905421457
2025-03-26,5,1.0,1.0,2.0,0.002,0.011803251144518226
2025-04-02,5,1.0,1.0,1.9999999999999998,0.0019999999999999996,-0.03910885461946997
2025-04-09,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.008578891564616466
2025-04-16,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,0.05676033401604569
2025-04-24,5,1.0,1.0,2.0,0.002,-0.005646728429504445
2025-05-01,5,1.0,1.0,2.0,0.002,0.008109746564240388
2025-05-08,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.0018716935539636243
2025-05-15,5,1.0,1.0,2.0,0.002,-0.028191607221299986
2025-05-22,5,1.0,1.0,2.0,0.002,0.013112882269367543
2025-05-30,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,0.027380960110830143
2025-06-06,5,1.0,1.0,2.0,0.002,-0.0024214235717202755
2025-06-13,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.0060620141369066
2025-06-23,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.009177070198781806
2025-06-30,5,1.0,1.0,2.0,0.002,0.047432446297724584
2025-07-08,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.01270015168649894
2025-07-15,5,1.0,1.0,2.0,0.002,0.033290829236354506
2025-07-22,5,1.0,1.0,2.0,0.002,0.015035046182512083
2025-07-29,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.05424456894452876
2025-08-05,5,1.0,1.0,2.0,0.002,-0.040302536353175815
2025-08-12,5,1.0,1.0,2.0,0.002,0.022773998257217917
2025-08-19,5,1.0,1.0,2.0,0.002,-0.007579529057127106
2025-08-26,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.028509099218709543
2025-09-03,5,1.0,1.0,2.0,0.002,-0.008475879528049299
2025-09-10,5,1.0,1.0,2.0,0.002,-0.0006093123413741638
2025-09-17,5,1.0,1.0,2.0,0.002,-0.007647395961531687
2025-09-24,5,1.0,1.0,2.0,0.002,0.02061074777734931
2025-10-01,5,1.0,1.0,1.9999999999999998,0.0019999999999999996,0.0068791164219177536
2025-10-08,5,1.0,1.0,2.0,0.002,0.0037504263517986695
2025-10-15,5,1.0,1.0,2.0,0.002,0.028602626016862934
2025-10-22,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.017985807034228706
2025-10-29,5,1.0,1.0,2.0,0.002,0.006476176782101002
2025-11-05,5,1.0,1.0,2.0,0.002,0.016624510369599985
2025-11-12,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.04215721642246177
2025-11-19,5,1.0,1.0,2.0,0.002,0.029414936303294045
2025-11-26,5,1.0,1.0,2.0,0.002,-0.02221098947720008
2025-12-04,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,-0.013102862866900522
2025-12-11,5,1.0000000000000002,1.0000000000000002,2.0,0.002,-0.008069239813386204
2025-12-18,5,1.0,1.0,2.0,0.002,0.00496184952935599
2025-12-26,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,0.013264787239139693
2026-01-05,5,1.0,1.0,2.0,0.002,0.010124550304158594
2026-01-12,5,1.0,1.0,2.0,0.002,0.003178175202677355
2026-01-20,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.006759489051481302
2026-01-27,5,1.0,1.0,2.0,0.002,0.07444994573631275
2026-02-03,5,1.0,1.0,2.0,0.002,0.055041575580773265
2026-02-10,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.022247171891580438
2026-02-18,5,1.0,1.0,2.0,0.002,-0.028493518319273
2026-02-25,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.010188762297706254
2026-03-04,5,1.0,1.0,2.0,0.002,-0.03580496181396886
2026-03-11,5,1.0,1.0,2.0,0.002,-0.025563475083986875
2026-03-18,5,1.0,1.0,1.9999999999999998,0.0019999999999999996,-0.0011096698386617444
2026-03-25,5,1.0000000000000002,1.0000000000000002,2.0,0.002,0.03335227598494265
2026-04-01,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,0.034439549944841746
2026-04-09,5,1.0,1.0,2.0,0.002,0.02016528573320478
2026-04-16,5,1.0,1.0,2.0,0.002,0.003051110593844804
2026-04-23,5,1.0,1.0,2.0000000000000004,0.0020000000000000005,0.0018369807938655976
