,equity,benchmark_spy_norm
2022-08-05,65828.12357788702,2.309748260699853
2022-08-08,65378.64545081313,2.3070664808734387
2022-08-09,65554.1038327216,2.297905377479794
2022-08-10,66889.09021498307,2.34617041840788
2022-08-11,66352.06829134996,2.34617041840788
2022-08-12,67349.19550348601,2.3858889230115725
2022-08-15,67598.2428144032,2.3957207404367193
2022-08-16,67472.62611160669,2.4004132272915135
2022-08-17,67372.93288983133,2.3833746871555843
2022-08-18,67273.2622681573,2.3903019307379685
2022-08-19,67114.4584460899,2.358181024981631
2022-08-22,67114.4584460899,2.3090779054348824
2022-08-23,67114.4584460899,2.3034915517657053
2022-08-24,67114.4584460899,2.310865459680382
2022-08-25,67114.4584460899,2.3434889973479978
2022-08-26,67114.4584460899,2.2641642820651176
2022-08-29,67114.4584460899,2.249193134069618
2022-08-30,67114.4584460899,2.2245019244236772
2022-08-31,67114.4584460899,2.207575140062454
2022-09-01,67114.4584460899,2.21450274241137
2022-09-02,67114.4584460899,2.191151884528839
2022-09-06,67114.4584460899,2.1828844685663116
2022-09-07,67114.4584460899,2.2220999824921934
2022-09-08,67114.4584460899,2.2366244661554004
2022-09-09,67114.4584460899,2.2713704666261023
2022-09-12,67114.4584460899,2.295782735293442
2022-09-13,67114.4584460899,2.1959557683918076
2022-09-14,67114.4584460899,2.204335478278839
2022-09-15,67114.4584460899,2.179309180692046
2022-09-16,67114.4584460899,2.162683580834405
2022-09-19,67114.4584460899,2.1794550192872886
2022-09-20,67114.4584460899,2.154437870247061
2022-09-21,67114.4584460899,2.1168567172575314
2022-09-22,67114.4584460899,2.099074992250643
2022-09-23,67114.4584460899,2.063905647272226
2022-09-26,67114.4584460899,2.0434880645550146
2022-09-27,67101.40925338319,2.038271419797024
2022-09-28,67170.60748808166,2.078377212871969
2022-09-29,67102.58142302105,2.0349619779229426
2022-09-30,66944.35445782401,2.0034942066380417
2022-10-03,67246.83459472437,2.056388950277829
2022-10-04,67560.89160839039,2.120109653402829
2022-10-05,67565.75939333581,2.1151735640728324
2022-10-06,67508.56344318761,2.0933541011319803
2022-10-07,67205.13028755598,2.0349619779229426
2022-10-10,67140.08938147196,2.0194241581902093
2022-10-11,67140.08938147196,2.0066353870086333
2022-10-12,67140.08938147196,2.00001650326047
2022-10-13,67140.08938147196,2.052799311742285
2022-10-14,67140.08938147196,2.006018667340191
2022-10-17,67068.33732481563,2.0575673189520574
2022-10-18,67108.64424441513,2.0817424429417706
2022-10-19,67025.37143729514,2.0669903219140338
2022-10-20,67011.76711774024,2.0496579519884275
2022-10-21,67257.87744762217,2.099467841603141
2022-10-24,67469.3571291772,2.125157857274063
2022-10-25,67604.07211908176,2.159093583532329
2022-10-26,67016.68290874345,2.1428272883564476
2022-10-27,67016.68290874345,2.1313840710529943
2022-10-28,67016.68290874345,2.182090876997612
2022-10-31,67016.68290874345,2.1663290075656687
2022-11-01,66962.99840400356,2.156850037024706
2022-11-02,66702.18636426223,2.1027213158982367
2022-11-03,66289.51132673315,2.0810693969278105
2022-11-04,66778.82105451223,2.1110224559147683
2022-11-07,67500.66043509488,2.131216168316036
2022-11-08,67697.54216157866,2.1427146356654116
2022-11-09,66695.12310766833,2.0985702077401727
2022-11-10,69947.1774796143,2.213895350672759
2022-11-11,70540.27296022694,2.235322502410911
2022-11-14,69782.29044865251,2.2163073380671383
2022-11-15,69797.33236406457,2.235210208486407
