core_preset,regime_mode,regime_ma_window,regime_high_vol,high_vol_mode,regime_counts,core_spy_weight,core_qqq_weight,score_source,shape,weighting,exit_rank_floor,adaptive_exit_mode,max_per_sector,earnings_blackout_days,core_gross,overlay_gross,cost_stress,holding_days,score_blend,early_rebalance,drawdown_circuit_breaker,vol_target,max_gross_exposure,max_single_name_weight,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,alpha_vs_spy_pct,alpha_vs_qqq_pct,alpha_vs_blend_pct,nw_tstat_vs_blend,turnover_pct,estimated_cost_pct,avg_gross_exposure,avg_overlay_positions,max_single_name_weight_realized,avg_effective_overlay_names,max_sector_overlay_weight,top_ticker_overlay_contributor,top_ticker_overlay_contribution_share,holdout_alpha_vs_qqq_pct,holdout_alpha_vs_blend_pct,subperiod_stability_pass,year_alpha_concentration_pass,single_name_weight_cap_pass,top_ticker_contribution_pass,holdout_2023_2026_vs_qqq_pass,holdout_2023_2026_vs_blend_pass,paper_ready,stress_cost_levels,stress_has_required_costs,stress_all_gates_pass,stress_min_alpha_vs_spy_pct,stress_min_alpha_vs_qqq_pct,stress_min_alpha_vs_blend_pct,stress_min_holdout_alpha_vs_qqq_pct,stress_min_holdout_alpha_vs_blend_pct,robust_cost_stress_pass,robustness_score,drawdown_penalty,turnover_penalty,instability_penalty,row_gate_pass_before_cost_stress
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,3.0,10,True,True,0.0,0.0,1.25,0.25,1045.45,10.4,0.995,-25.1,275.82,-619.79,-82.42,-0.92,6201.85,18.6055,0.793,15.0,0.1108,11.354,0.118,NVDA,0.088,-49.62,-16.38,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,142.5,-753.11,-215.75,-54.22,-20.99,False,-0.0691,0.004,0.0601,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_score,0.8,fixed,2,5,0.55,0.25,5.0,20,False,False,0.0,0.0,1.25,0.25,727.03,13.79,1.004,-25.66,-8.44,-789.77,-320.97,-2.094,6021.76,30.1088,0.795,4.98,0.1495,4.066,0.1847,TSLA,0.122,-47.81,-22.53,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-8.44,-789.77,-320.97,-47.81,-22.53,False,-0.0735,0.0264,0.0511,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,2.0,10,True,True,0.0,0.0,1.25,0.25,1135.79,10.74,1.017,-25.37,366.15,-529.46,7.91,-0.451,6554.11,13.1082,0.793,10.0,0.1176,7.554,0.1176,TSLA,0.112,-46.24,-13.01,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,146.22,-749.39,-212.02,-53.68,-20.45,False,-0.0755,0.0148,0.0777,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,3.0,20,False,False,0.0,0.0,1.25,0.25,723.35,13.76,1.018,-26.08,-12.12,-793.45,-324.65,-2.242,6131.78,18.3953,0.795,4.98,0.1568,3.951,0.1892,TSLA,0.089,-48.66,-23.37,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-106.37,-887.7,-418.9,-51.8,-26.52,False,-0.0818,0.0432,0.0566,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,2.0,10,True,True,0.0,0.0,1.25,0.25,1087.76,10.56,1.009,-25.33,318.12,-577.49,-40.12,-0.685,6635.83,13.2717,0.793,11.0,0.1188,8.475,0.1188,TSLA,0.104,-47.68,-14.45,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,104.38,-791.23,-253.86,-55.32,-22.09,False,-0.086,0.0132,0.0818,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,1,5,0.55,0.25,3.0,10,True,True,0.0,0.0,1.25,0.25,1167.63,10.86,1.005,-26.09,397.99,-497.62,39.75,-0.272,6020.2,18.0606,0.793,11.0,0.1137,8.697,0.1137,TSLA,0.138,-41.5,-8.26,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,254.65,-640.96,-103.59,-46.28,-13.05,False,-0.0896,0.0436,0.051,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top10,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,5.0,20,False,False,0.0,0.0,1.25,0.25,597.04,12.61,0.965,-23.39,-138.43,-919.76,-450.96,-3.46,6193.03,30.9651,0.795,9.95,0.1303,6.63,0.1453,META,0.065,-53.94,-28.66,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-138.43,-919.76,-450.96,-53.94,-28.66,False,-0.0947,0.0,0.0597,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top10,sticky_score,0.8,fixed,2,5,0.55,0.5,5.0,20,False,False,0.0,0.0,1.25,0.25,1194.86,16.96,0.971,-30.44,459.39,-321.93,146.86,0.66,12081.97,60.4098,1.044,9.95,0.2375,6.864,0.2987,TSLA,0.078,-20.19,5.09,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,459.39,-321.93,146.86,-20.19,5.09,False,-0.1007,0.2176,0.3541,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,3.0,10,True,True,0.0,0.0,1.25,0.25,1057.65,10.45,0.992,-25.41,288.02,-607.59,-70.23,-0.808,6554.11,19.6623,0.793,10.0,0.1176,7.554,0.1176,TSLA,0.112,-48.75,-15.52,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,146.22,-749.39,-212.02,-53.68,-20.45,False,-0.1021,0.0164,0.0777,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,3.0,20,False,False,0.0,0.0,1.25,0.25,1234.39,17.17,0.974,-36.14,498.91,-282.41,186.39,0.664,12625.97,37.8779,1.044,4.98,0.25,3.824,0.25,MU,0.087,2.64,27.92,False,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,203.76,-577.56,-108.77,-5.64,19.64,False,-0.1029,0.4456,0.3813,0.25,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,3.0,20,False,False,0.0,0.0,1.25,0.25,699.86,13.56,1.01,-26.24,-35.61,-816.93,-348.14,-2.44,6322.45,18.9673,0.795,4.98,0.1585,3.791,0.1585,MU,0.085,-40.28,-15.0,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-129.82,-911.15,-442.35,-43.74,-18.46,False,-0.1057,0.0496,0.0661,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.5,5.0,20,True,True,0.0,0.0,1.25,0.25,1867.64,9.17,0.819,-29.21,1125.69,319.92,803.38,2.066,10196.53,50.9826,1.039,14.93,0.2209,11.276,0.2556,NVDA,0.098,-3.43,24.23,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,1125.69,319.92,803.38,-3.43,24.23,False,-0.1092,0.1684,0.2598,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,3.0,10,True,True,0.0,0.0,1.25,0.25,1011.76,10.27,0.984,-25.37,242.13,-653.48,-116.12,-1.048,6635.83,19.9075,0.793,11.0,0.1188,8.475,0.1188,TSLA,0.104,-50.26,-17.03,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,104.38,-791.23,-253.86,-55.32,-22.09,False,-0.1126,0.0148,0.0818,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_score,0.8,fixed,1,5,0.55,0.25,5.0,20,False,False,0.0,0.0,1.25,0.25,703.81,13.6,0.993,-26.31,-31.66,-812.99,-344.19,-2.23,6161.85,30.8093,0.795,4.98,0.1466,3.9,0.1466,MU,0.113,-38.57,-13.28,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-31.66,-812.99,-344.19,-38.57,-13.28,False,-0.1175,0.0524,0.0581,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,5.0,10,True,True,0.0,0.0,1.25,0.25,912.13,9.85,0.947,-25.2,142.5,-753.11,-215.75,-1.623,6201.85,31.0092,0.793,15.0,0.1108,11.354,0.118,NVDA,0.088,-54.22,-20.99,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,142.5,-753.11,-215.75,-54.22,-20.99,False,-0.1211,0.008,0.0601,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,5.0,20,False,False,0.0,0.0,1.25,0.25,1202.82,17.0,1.032,-26.91,467.35,-313.98,154.82,0.739,11550.62,57.7531,1.044,10.95,0.2336,7.142,0.2336,TSLA,0.091,-14.37,10.92,False,False,True,True,False,True,False,"2.0,3.0,5.0",True,False,467.35,-313.98,154.82,-14.37,10.92,False,-0.1219,0.0764,0.3275,0.75,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_score,0.8,fixed,2,5,0.55,0.5,2.0,20,False,False,0.0,0.0,1.25,0.25,1876.24,20.02,1.072,-33.84,1140.77,359.44,828.24,1.887,12036.79,24.0736,1.044,4.98,0.25,4.082,0.3567,TSLA,0.123,-4.2,21.08,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,547.16,-234.16,234.63,-15.23,10.05,False,-0.1334,0.3536,0.3518,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,3.0,20,True,True,0.0,0.0,1.25,0.25,1902.77,9.22,0.829,-29.7,1160.82,355.05,838.51,2.081,10563.62,31.6909,1.039,10.95,0.2467,8.369,0.2467,TSLA,0.084,-7.49,20.16,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,781.13,-24.65,458.82,-16.29,11.37,False,-0.1372,0.188,0.2782,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,1,5,0.55,0.25,5.0,10,True,True,0.0,0.0,1.25,0.25,1024.29,10.32,0.96,-26.17,254.65,-640.96,-103.59,-0.922,6020.2,30.101,0.793,11.0,0.1137,8.697,0.1137,TSLA,0.138,-46.28,-13.05,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,254.65,-640.96,-103.59,-46.28,-13.05,False,-0.1378,0.0468,0.051,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_score,0.8,fixed,1,5,0.55,0.5,5.0,20,False,False,0.0,0.0,1.25,0.25,1211.53,17.05,0.94,-36.62,476.05,-305.27,163.52,0.608,12318.25,61.5912,1.044,4.98,0.25,3.92,0.25,MU,0.114,6.57,31.85,False,True,True,True,True,True,False,"2.0,3.0,5.0",True,False,476.05,-305.27,163.52,6.57,31.85,False,-0.1407,0.4648,0.3659,0.25,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,5.0,20,False,False,0.0,0.0,1.25,0.25,629.1,12.92,0.963,-26.54,-106.37,-887.7,-418.9,-2.916,6131.78,30.6589,0.795,4.98,0.1568,3.951,0.1892,TSLA,0.089,-51.8,-26.52,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-106.37,-887.7,-418.9,-51.8,-26.52,False,-0.1552,0.0616,0.0566,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,5.0,10,True,True,0.0,0.0,1.25,0.25,915.85,9.86,0.942,-25.49,146.22,-749.39,-212.02,-1.517,6554.11,32.7705,0.793,10.0,0.1176,7.554,0.1176,TSLA,0.112,-53.68,-20.45,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,146.22,-749.39,-212.02,-53.68,-20.45,False,-0.1553,0.0196,0.0777,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top15,sticky_score,0.8,fixed,1,5,0.55,0.5,5.0,20,True,True,0.0,0.0,1.25,0.25,1976.55,9.34,0.808,-30.64,1234.6,428.83,912.29,1.971,9811.38,49.0569,1.039,10.95,0.2332,8.558,0.2332,TSLA,0.135,-2.73,24.92,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,1234.6,428.83,912.29,-2.73,24.92,False,-0.1582,0.2256,0.2406,0.5,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,factor_walkforward,top15,sticky_score,0.8,fixed,1,5,0.55,0.25,2.0,10,False,False,0.0,0.0,1.25,0.25,917.7,15.29,1.112,-23.16,154.95,-707.11,-189.88,-1.499,10493.4,20.9868,0.796,11.0,0.1156,7.714,0.1156,TSLA,0.14,-50.8,-20.68,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-118.85,-980.91,-463.67,-59.23,-29.12,False,-0.1627,0.0,0.2747,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 85, ""risk_off"": 176, ""risk_on"": 360}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,5.0,10,True,True,0.0,0.0,1.25,0.25,874.01,9.68,0.932,-25.46,104.38,-791.23,-253.86,-1.771,6635.83,33.1792,0.793,11.0,0.1188,8.475,0.1188,TSLA,0.104,-55.32,-22.09,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,104.38,-791.23,-253.86,-55.32,-22.09,False,-0.1682,0.0184,0.0818,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,5.0,20,False,False,0.0,0.0,1.25,0.25,1182.6,16.89,1.018,-27.58,447.13,-334.2,134.6,0.642,11668.26,58.3413,1.044,9.95,0.25,6.407,0.25,TSLA,0.075,-11.3,13.98,False,False,True,True,False,True,False,"2.0,3.0,5.0",True,False,447.13,-334.2,134.6,-11.3,13.98,False,-0.1686,0.1032,0.3334,0.75,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,factor_walkforward,top10,sticky_score,0.8,fixed,1,5,0.55,0.25,2.0,10,False,False,0.0,0.0,1.25,0.25,916.35,15.28,1.108,-23.7,153.6,-708.47,-191.23,-1.483,10640.62,21.2812,0.796,10.0,0.1155,6.827,0.1155,TSLA,0.145,-49.0,-18.88,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-123.13,-985.19,-467.96,-57.55,-27.44,False,-0.174,0.0,0.282,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,factor_walkforward,top15,sticky_score,0.8,fixed,1,5,0.55,0.25,2.0,20,True,True,0.0,0.0,1.25,0.25,815.56,6.74,0.768,-21.7,73.62,-732.16,-248.69,-1.934,8877.29,17.7546,0.79,10.95,0.1122,8.016,0.1122,TSLA,0.13,-45.65,-17.99,False,True,True,True,False,False,False,"2.0,3.0,5.0",True,False,-139.46,-945.23,-461.77,-52.29,-24.64,False,-0.1759,0.0,0.1939,0.75,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.5,5.0,20,False,False,0.0,0.0,1.25,0.25,1110.88,16.48,1.0,-28.12,375.41,-405.92,62.88,0.371,11044.68,55.2234,1.044,14.93,0.2054,9.722,0.2374,TSLA,0.05,-23.07,2.21,False,False,True,True,False,True,False,"2.0,3.0,5.0",True,False,375.41,-405.92,62.88,-23.07,2.21,False,-0.177,0.1248,0.3022,0.75,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,factor_walkforward,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,2.0,10,False,False,0.0,0.0,1.25,0.25,833.06,14.68,1.101,-22.86,70.31,-791.75,-274.51,-2.093,10606.25,21.2125,0.796,11.0,0.1205,7.258,0.1205,TSLA,0.116,-55.24,-25.12,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-183.0,-1045.06,-527.83,-63.6,-33.48,False,-0.1793,0.0,0.2803,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,5.0,20,True,True,0.0,0.0,1.25,0.25,1737.54,8.95,0.794,-29.84,995.59,189.82,673.28,1.646,10593.64,52.9682,1.039,9.95,0.2459,7.481,0.2459,TSLA,0.096,-7.05,20.61,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,995.59,189.82,673.28,-7.05,20.61,False,-0.1793,0.1936,0.2797,0.5,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,factor_walkforward,top15,sticky_score,0.8,fixed,2,5,0.55,0.25,2.0,10,False,False,0.0,0.0,1.25,0.25,823.59,14.6,1.076,-23.68,60.84,-801.22,-283.98,-2.266,10115.78,20.2316,0.796,15.0,0.1088,10.43,0.12,TSLA,0.116,-57.26,-27.15,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-180.09,-1042.15,-524.91,-64.66,-34.55,False,-0.1798,0.0,0.2558,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,5.0,20,False,False,0.0,0.0,1.25,0.25,605.65,12.69,0.953,-26.71,-129.82,-911.15,-442.35,-3.132,6322.45,31.6122,0.795,4.98,0.1585,3.791,0.1585,MU,0.085,-43.74,-18.46,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-129.82,-911.15,-442.35,-43.74,-18.46,False,-0.1815,0.0684,0.0661,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 16, ""risk_off"": 41, ""risk_on"": 149}",0.0,1.0,factor_walkforward,top5,sticky_score,0.8,fixed,2,5,0.55,0.5,3.0,20,False,False,0.0,0.0,1.25,0.25,1654.55,19.15,1.032,-34.24,919.07,137.75,606.54,1.516,12036.79,36.1104,1.044,4.98,0.25,4.082,0.3567,TSLA,0.123,-7.93,17.35,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,547.16,-234.16,234.63,-15.23,10.05,False,-0.1894,0.3696,0.3518,0.5,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,factor_walkforward,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,2.0,10,False,False,0.0,0.0,1.25,0.25,830.4,14.65,1.097,-23.36,67.65,-794.42,-277.18,-2.097,10752.42,21.5048,0.796,10.0,0.1234,6.468,0.1234,TSLA,0.108,-53.15,-23.03,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-187.93,-1049.99,-532.75,-61.62,-31.51,False,-0.1906,0.0,0.2876,1.0,False
qqq_trend_switch_overlay70_core55_cashbuffer,qqq_trend_switch_overlay70_core55_cashbuffer,100,0.3,fixed,"{""neutral"": 34, ""risk_off"": 77, ""risk_on"": 300}",0.0,1.0,factor_walkforward,top15,sticky_vol_score,0.8,fixed,2,5,0.55,0.25,2.0,10,False,False,0.0,0.0,1.25,0.25,746.79,13.99,1.063,-23.51,-15.95,-878.02,-360.78,-2.866,10219.12,20.4382,0.796,15.0,0.1064,9.788,0.1233,TSLA,0.085,-60.29,-30.17,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,-238.79,-1100.85,-583.61,-67.79,-37.67,False,-0.198,0.0,0.261,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top10,sticky_score,0.8,fixed,2,5,0.55,0.25,5.0,20,True,True,0.0,0.0,1.25,0.25,1116.18,7.63,0.814,-23.47,374.23,-431.54,51.92,-0.17,5253.35,26.2668,0.79,9.95,0.1112,7.678,0.1356,NVDA,0.131,-36.44,-8.79,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,374.23,-431.54,51.92,-36.44,-8.79,False,-0.1987,0.0,0.0127,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.5,5.0,20,True,True,0.0,0.0,1.25,0.25,1523.07,8.55,0.774,-29.89,781.13,-24.65,458.82,1.244,10563.62,52.8181,1.039,10.95,0.2467,8.369,0.2467,TSLA,0.084,-16.29,11.37,False,True,True,True,False,True,False,"2.0,3.0,5.0",True,False,781.13,-24.65,458.82,-16.29,11.37,False,-0.1998,0.1956,0.2782,0.5,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top15,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,2.0,20,True,True,0.0,0.0,1.25,0.25,939.94,7.14,0.809,-21.71,197.99,-607.78,-124.32,-1.247,5282.61,10.5652,0.79,10.95,0.1222,8.368,0.1222,TSLA,0.084,-46.47,-18.82,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,46.21,-759.56,-276.1,-52.02,-24.36,False,-0.2051,0.0,0.0141,1.0,False
qqq_trend_switch_overlay70_core55_adaptive,qqq_trend_switch_overlay70_core55_adaptive,100,0.3,percentile,"{""neutral"": 77, ""risk_off"": 123, ""risk_on"": 228}",0.0,1.0,regime_adaptive,top10,sticky_vol_score,0.8,fixed,1,5,0.55,0.25,3.0,20,True,True,0.0,0.0,1.25,0.25,951.5,7.17,0.806,-21.95,209.55,-596.22,-112.76,-1.146,5297.84,15.8935,0.79,9.95,0.1226,7.481,0.1226,TSLA,0.096,-44.48,-16.83,False,False,True,True,False,False,False,"2.0,3.0,5.0",True,False,104.25,-701.53,-218.06,-48.1,-20.45,False,-0.2089,0.0,0.0149,1.0,False
