date,regime,bull_fraction,n_long,n_total,gross_exposure,target_spy_weight,target_qqq_weight,target_bil_weight,target_ief_weight,target_gld_weight,target_cash_weight
2017-12-14,risk_on,0.308,45,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-12-15,risk_on,0.24,35,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-12-18,risk_on,0.151,22,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-12-19,risk_on,0.212,31,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-12-20,risk_on,0.212,31,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2017-12-21,risk_off,0.432,63,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-12-22,risk_off,0.411,60,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-12-26,risk_off,0.514,75,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-12-27,risk_off,0.527,77,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-12-28,risk_off,0.534,78,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2017-12-29,risk_off,0.527,77,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-02,risk_off,0.295,43,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-03,risk_off,0.144,21,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-04,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-05,risk_off,0.205,30,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-08,risk_off,0.233,34,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-09,neutral,0.548,80,146,1.0,0.55,0.25,0.2,0.0,0.0,0.0
2018-01-10,neutral,0.418,61,146,1.0,0.55,0.25,0.2,0.0,0.0,0.0
2018-01-11,neutral,0.212,31,146,1.0,0.55,0.25,0.2,0.0,0.0,0.0
2018-01-12,neutral,0.13,19,146,1.0,0.55,0.25,0.2,0.0,0.0,0.0
2018-01-16,neutral,0.233,34,146,1.0,0.55,0.25,0.2,0.0,0.0,0.0
2018-01-17,neutral,0.164,24,146,1.0,0.55,0.25,0.2,0.0,0.0,0.0
2018-01-18,risk_off,0.103,15,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-19,risk_off,0.068,10,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-22,risk_off,0.123,18,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-23,risk_off,0.226,33,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-24,risk_off,0.212,31,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-25,risk_off,0.233,34,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-26,risk_off,0.219,32,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-29,risk_off,0.247,36,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-01-30,risk_on,0.568,83,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-01-31,risk_on,0.466,68,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-02-01,risk_on,0.459,67,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-02-02,risk_on,0.747,109,146,1.1175,0.447,0.6705,0.0,0.0,0.0,0.0
2018-02-05,risk_on,0.521,76,146,0.775,0.31,0.465,0.0,0.0,0.0,0.225
2018-02-06,risk_on,0.644,94,146,0.775,0.31,0.465,0.0,0.0,0.0,0.225
2018-02-07,neutral,0.527,77,146,0.542,0.2981,0.1355,0.1084,0.0,0.0,0.458
2018-02-08,neutral,0.856,125,146,0.542,0.2981,0.1355,0.1084,0.0,0.0,0.458
2018-02-09,neutral,0.692,101,146,0.4387,0.2413,0.1097,0.0877,0.0,0.0,0.5613
2018-02-12,neutral,0.712,104,146,0.4387,0.2413,0.1097,0.0877,0.0,0.0,0.5613
2018-02-13,neutral,0.658,96,146,0.4387,0.2413,0.1097,0.0877,0.0,0.0,0.5613
2018-02-14,neutral,0.493,72,146,0.4387,0.2413,0.1097,0.0877,0.0,0.0,0.5613
2018-02-15,neutral,0.747,109,146,0.4387,0.2413,0.1097,0.0877,0.0,0.0,0.5613
2018-02-16,risk_off,0.404,59,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-02-20,risk_off,0.144,21,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-02-21,risk_off,0.555,81,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-02-22,risk_off,0.767,112,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-02-23,risk_off,0.226,33,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-02-26,risk_off,0.404,59,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-02-27,neutral,0.527,77,146,0.3975,0.2186,0.0994,0.0795,0.0,0.0,0.6025
2018-02-28,neutral,0.671,98,146,0.3975,0.2186,0.0994,0.0795,0.0,0.0,0.6025
2018-03-01,neutral,0.637,93,146,0.3975,0.2186,0.0994,0.0795,0.0,0.0,0.6025
2018-03-02,neutral,0.452,66,146,0.3975,0.2186,0.0994,0.0795,0.0,0.0,0.6025
2018-03-05,neutral,0.377,55,146,0.3975,0.2186,0.0994,0.0795,0.0,0.0,0.6025
2018-03-06,neutral,0.384,56,146,0.3975,0.2186,0.0994,0.0795,0.0,0.0,0.6025
2018-03-07,risk_off,0.384,56,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-08,risk_off,0.199,29,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-09,risk_off,0.651,95,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-12,risk_off,0.438,64,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-13,risk_off,0.445,65,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-14,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-15,risk_off,0.048,7,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-16,risk_off,0.459,67,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-19,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-20,risk_off,0.281,41,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-03-21,risk_on,0.603,88,146,0.8426,0.337,0.5056,0.0,0.0,0.0,0.1574
2018-03-22,risk_on,0.452,66,146,0.8426,0.337,0.5056,0.0,0.0,0.0,0.1574
2018-03-23,risk_on,0.959,140,146,0.7361,0.2944,0.4417,0.0,0.0,0.0,0.2639
2018-03-26,risk_on,0.555,81,146,0.6181,0.2472,0.3708,0.0,0.0,0.0,0.3819
2018-03-27,risk_on,0.575,84,146,0.6181,0.2472,0.3708,0.0,0.0,0.0,0.3819
2018-03-28,risk_on,0.788,115,146,0.6181,0.2472,0.3708,0.0,0.0,0.0,0.3819
2018-03-29,neutral,0.815,119,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-02,neutral,0.856,125,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-03,neutral,0.753,110,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-04,neutral,0.658,96,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-05,neutral,0.603,88,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-06,neutral,0.705,103,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-09,neutral,0.658,96,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-10,neutral,0.596,87,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-11,neutral,0.527,77,146,0.4435,0.2439,0.1109,0.0887,0.0,0.0,0.5565
2018-04-12,risk_off,0.11,16,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-13,risk_off,0.432,63,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-16,risk_off,0.274,40,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-17,risk_off,0.281,41,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-18,risk_off,0.37,54,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-19,risk_off,0.288,42,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-20,risk_off,0.486,71,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-23,risk_off,0.329,48,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-24,risk_off,0.438,64,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-25,risk_off,0.24,35,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-26,risk_off,0.267,39,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-27,risk_off,0.411,60,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-04-30,risk_off,0.432,63,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-01,neutral,0.664,97,146,0.555,0.3053,0.1388,0.111,0.0,0.0,0.445
2018-05-02,neutral,0.815,119,146,0.555,0.3053,0.1388,0.111,0.0,0.0,0.445
2018-05-03,neutral,0.507,74,146,0.555,0.3053,0.1388,0.111,0.0,0.0,0.445
2018-05-04,neutral,0.281,41,146,0.555,0.3053,0.1388,0.111,0.0,0.0,0.445
2018-05-07,neutral,0.295,43,146,0.555,0.3053,0.1388,0.111,0.0,0.0,0.445
2018-05-08,neutral,0.479,70,146,0.555,0.3053,0.1388,0.111,0.0,0.0,0.445
2018-05-09,risk_off,0.24,35,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-10,risk_off,0.027,4,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-11,risk_off,0.116,17,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-14,risk_off,0.459,67,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-15,risk_off,0.589,86,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-16,risk_off,0.699,102,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-17,neutral,0.514,75,146,0.705,0.3877,0.1762,0.141,0.0,0.0,0.295
2018-05-18,neutral,0.836,122,146,0.705,0.3877,0.1762,0.141,0.0,0.0,0.295
2018-05-21,neutral,0.342,50,146,0.705,0.3877,0.1762,0.141,0.0,0.0,0.295
2018-05-22,neutral,0.288,42,146,0.8869,0.4878,0.2217,0.1774,0.0,0.0,0.1131
2018-05-23,neutral,0.26,38,146,0.8869,0.4878,0.2217,0.1774,0.0,0.0,0.1131
2018-05-24,neutral,0.493,72,146,1.0,0.55,0.25,0.2,0.0,0.0,0.0
2018-05-25,risk_off,0.226,33,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-29,risk_off,0.247,36,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-30,risk_off,0.24,35,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-05-31,risk_off,0.425,62,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-01,risk_off,0.192,28,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-04,risk_off,0.247,36,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-05,risk_on,0.582,85,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-06-06,risk_on,0.26,38,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-06-07,risk_on,0.123,18,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-06-08,risk_on,0.582,85,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-06-11,risk_on,0.61,89,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-06-12,risk_on,0.589,86,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-06-13,risk_off,0.123,18,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-14,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-15,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-18,risk_off,0.055,8,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-19,risk_off,0.281,41,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-20,risk_off,0.219,32,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-21,risk_off,0.055,8,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-22,risk_off,0.048,7,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-25,risk_off,0.322,47,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-26,risk_off,0.192,28,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-27,risk_off,0.295,43,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-28,risk_off,0.411,60,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-06-29,risk_off,0.459,67,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-02,risk_off,0.418,61,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-03,risk_on,0.644,94,146,1.1264,0.4505,0.6758,0.0,0.0,0.0,0.0
2018-07-05,risk_on,0.315,46,146,1.1264,0.4505,0.6758,0.0,0.0,0.0,0.0
2018-07-06,risk_on,0.103,15,146,1.0141,0.4057,0.6085,0.0,0.0,0.0,0.0
2018-07-09,risk_on,0.151,22,146,1.0141,0.4057,0.6085,0.0,0.0,0.0,0.0
2018-07-10,risk_on,0.048,7,146,1.0141,0.4057,0.6085,0.0,0.0,0.0,0.0
2018-07-11,risk_on,0.336,49,146,1.0141,0.4057,0.6085,0.0,0.0,0.0,0.0
2018-07-12,risk_off,0.267,39,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-13,risk_off,0.205,30,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-16,risk_off,0.582,85,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-17,risk_off,0.479,70,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-18,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-19,risk_off,0.623,91,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-20,risk_on,0.596,87,146,0.9634,0.3854,0.5781,0.0,0.0,0.0,0.0366
2018-07-23,risk_on,0.555,81,146,0.9634,0.3854,0.5781,0.0,0.0,0.0,0.0366
2018-07-24,risk_on,0.534,78,146,1.175,0.47,0.705,0.0,0.0,0.0,0.0
2018-07-25,risk_on,0.123,18,146,1.175,0.47,0.705,0.0,0.0,0.0,0.0
2018-07-26,risk_on,0.137,20,146,1.175,0.47,0.705,0.0,0.0,0.0,0.0
2018-07-27,risk_on,0.212,31,146,1.0229,0.4091,0.6137,0.0,0.0,0.0,0.0
2018-07-30,risk_off,0.459,67,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-07-31,risk_off,0.425,62,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-01,risk_off,0.486,71,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-02,risk_off,0.801,117,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-03,risk_off,0.658,96,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-06,risk_off,0.363,53,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-07,risk_on,0.582,85,146,1.0596,0.4238,0.6358,0.0,0.0,0.0,0.0
2018-08-08,risk_on,0.0,0,146,1.0596,0.4238,0.6358,0.0,0.0,0.0,0.0
2018-08-09,risk_on,0.274,40,146,1.1825,0.473,0.7095,0.0,0.0,0.0,0.0
2018-08-10,risk_on,0.0,0,146,1.1825,0.473,0.7095,0.0,0.0,0.0,0.0
2018-08-13,risk_on,0.37,54,146,1.1825,0.473,0.7095,0.0,0.0,0.0,0.0
2018-08-14,risk_on,0.37,54,146,1.1825,0.473,0.7095,0.0,0.0,0.0,0.0
2018-08-15,risk_off,0.315,46,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-16,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-17,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-20,risk_off,0.082,12,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-21,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-22,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-08-23,risk_on,1.0,146,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-08-24,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-08-27,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-08-28,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-08-29,risk_on,0.253,37,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-08-30,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-08-31,risk_off,0.089,13,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-04,risk_off,0.26,38,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-05,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-06,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-07,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-10,risk_off,0.267,39,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-11,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-12,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-13,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-14,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-17,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-18,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-19,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-20,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-21,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-24,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-25,risk_off,0.377,55,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-26,risk_off,0.377,55,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-27,risk_off,0.37,54,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-09-28,risk_off,0.308,45,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-01,risk_off,0.315,46,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-02,risk_on,0.822,120,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-10-03,risk_on,0.0,0,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-10-04,risk_on,0.274,40,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-10-05,risk_on,0.938,137,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-10-08,risk_on,0.952,139,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-10-09,risk_on,0.952,139,146,1.25,0.5,0.75,0.0,0.0,0.0,0.0
2018-10-10,neutral,0.685,100,146,0.604,0.3322,0.151,0.1208,0.0,0.0,0.396
2018-10-11,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-12,risk_off,0.801,117,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-15,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-16,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-17,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-18,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-19,neutral,1.0,146,146,0.4708,0.259,0.1177,0.0942,0.0,0.0,0.5292
2018-10-22,neutral,1.0,146,146,0.4708,0.259,0.1177,0.0942,0.0,0.0,0.5292
2018-10-23,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-24,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-25,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-26,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-29,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-30,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-10-31,risk_off,0.021,3,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-01,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-02,risk_off,0.288,42,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-05,risk_off,0.027,4,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-06,risk_off,0.027,4,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-07,risk_off,0.027,4,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-08,neutral,0.993,145,146,0.3474,0.1911,0.0868,0.0695,0.0,0.0,0.6526
2018-11-09,neutral,0.753,110,146,0.3474,0.1911,0.0868,0.0695,0.0,0.0,0.6526
2018-11-12,risk_off,0.753,110,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-13,risk_off,0.747,109,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-14,risk_off,0.747,109,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-15,risk_off,0.74,108,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-16,risk_off,0.007,1,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-19,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-20,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-21,risk_off,0.411,60,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-23,risk_off,0.055,8,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-26,risk_off,0.041,6,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-27,risk_off,0.034,5,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-28,risk_off,0.027,4,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-29,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-11-30,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-03,risk_off,0.356,52,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-04,risk_off,0.342,50,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-06,risk_off,0.336,49,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-07,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-10,risk_off,0.007,1,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-11,risk_off,0.986,144,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-12,risk_off,0.979,143,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-13,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-14,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-17,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-18,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-19,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-20,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-21,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-24,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-26,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-27,risk_off,0.986,144,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-28,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2018-12-31,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-02,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-03,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-04,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-07,risk_off,0.233,34,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-08,risk_off,0.993,145,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-09,risk_off,0.993,145,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-10,risk_off,0.062,9,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-11,risk_off,0.027,4,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-14,risk_off,0.027,4,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-15,risk_off,0.021,3,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-16,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-17,risk_off,0.788,115,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-18,risk_off,0.788,115,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-22,risk_off,0.774,113,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-23,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-24,risk_off,0.753,110,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-25,risk_off,0.74,108,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-28,risk_off,0.014,2,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-29,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-30,risk_off,0.034,5,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-01-31,risk_off,0.034,5,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-02-01,risk_off,1.0,146,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-02-04,risk_off,0.007,1,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
2019-02-05,risk_off,0.0,0,146,1.0,0.0,0.0,0.5,0.35,0.15,0.0
