date,equity,bull_fraction,invested,day_ret,strategy_ret
2022-05-12,13427.77148011268,0.9795918367346939,0.9344897959183673,0.02916877919518264,0.027257926517294143
2022-05-13,13337.570811399526,1.0,0.95,-0.007071022356186108,-0.006717471238376803
2022-05-16,13625.22701771921,1.0,0.95,0.02270248540262676,0.02156736113249542
2022-05-17,13128.987120861178,0.8435374149659864,0.8310884353741497,-0.04382285740920646,-0.03642066999784186
2022-05-18,13056.417613341331,1.0,0.95,-0.005818343378726665,-0.005527426209790331
2022-05-19,13044.247347480088,1.0,0.95,-0.0009811884507001877,-0.0009321290281651783
2022-05-20,13265.782501612839,1.0,0.95,0.017877221496582153,0.016983360421753045
2022-05-23,13100.877228680138,1.0,0.95,-0.013085130696420855,-0.012430874161599811
2022-05-24,13236.524326498198,1.0,0.95,0.010898996781930494,0.01035404694283397
2022-05-25,13419.279134124288,0.5374149659863946,0.5984353741496597,0.023071593495084964,0.013806857685460026
2022-05-26,13734.942422227121,0.8639455782312925,0.8465986394557822,0.027785442852903408,0.023523118115944413
2022-05-27,13679.053939566957,0.9591836734693877,0.9189795918367346,-0.004427816444124088,-0.004069072948549137
2022-05-31,13579.753538778632,0.9727891156462585,0.9293197278911565,-0.0078114162834322706,-0.007259303254963826
2022-06-01,13797.769367591296,0.6938775510204082,0.7173469387755101,0.022380350769591262,0.016054476113288425
2022-06-02,13546.720249565762,0.9319727891156463,0.8982993197278911,-0.02025483677866564,-0.018194906099474814
2022-06-03,13584.060785866835,0.8979591836734694,0.8724489795918368,0.003159412628788871,0.002756426324096413
2022-06-06,13673.764071245287,0.6938775510204082,0.7173469387755101,0.00920554454232798,0.0066035691972005815
2022-06-07,13566.92061290766,0.8435374149659864,0.8310884353741497,-0.00940183479206993,-0.007813756166987642
2022-06-08,13257.186571264308,0.9523809523809523,0.9138095238095237,-0.024983424994494595,-0.02283009169735006
2022-06-09,12864.71313970878,0.9863945578231292,0.9396598639455781,-0.03150563354567719,-0.02960457933105027
2022-06-10,12864.71313970878,0.14285714285714285,0.0,-0.04137946885663453,-0.0
2022-06-13,12864.71313970878,0.1292517006802721,0.0,-0.001081823481150379,-0.0
2022-06-14,12864.71313970878,0.1360544217687075,0.0,0.018542541381089975,0.0
2022-06-15,12864.71313970878,0.17687074829931973,0.0,-0.03599637367355117,-0.0
2022-06-16,12864.71313970878,0.19727891156462585,0.0,0.006157489297895547,0.0
2022-06-17,13070.419711247418,0.5850340136054422,0.634625850340136,0.02519592465493474,0.015989985109243956
2022-06-21,13054.41138513293,0.7142857142857143,0.7328571428571429,-0.0016712332371036753,-0.0012247752151916935
2022-06-22,13180.456334025708,0.8231292517006803,0.8155782312925169,0.011838659413300156,0.009655352905173848
2022-06-23,13559.656433768843,0.9047619047619048,0.8776190476190476,0.03278173654842096,0.028769876408923728
2022-06-24,13493.088671946005,0.9863945578231292,0.9396598639455781,-0.005224498300811153,-0.004909251362524112
2022-06-27,13218.948861052986,0.8435374149659864,0.8310884353741497,-0.02444632016805333,-0.02031705397912296
2022-06-28,13218.948861052986,0.02040816326530612,0.0,-0.00012181842307434904,-0.0
2022-06-29,13095.428902597143,1.0,0.95,-0.009835956721488603,-0.009344158885414173
2022-06-30,13204.180897135646,0.9659863945578231,0.9241496598639455,0.008986181699315754,0.008304576760898266
2022-07-01,13278.142847254854,0.673469387755102,0.7018367346938775,0.007981063976628545,0.005601403880739912
2022-07-05,13329.123454597597,0.8503401360544217,0.8362585034013604,0.004591209618977565,0.003839438084768109
2022-07-06,13536.791849348634,0.9183673469387755,0.8879591836734694,0.01754590655913364,0.015580048865059279
2022-07-07,13536.880331467846,0.8095238095238095,0.8052380952380952,8.117372052685078e-06,6.5364172100430794e-06
2022-07-08,13383.025385739571,0.7210884353741497,0.7380272108843537,-0.01539999207129632,-0.011365613196019985
2022-07-11,13286.592708226794,0.782312925170068,0.7845578231292516,-0.009184276844934901,-0.007205596248478517
2022-07-12,13255.53038204792,0.5238095238095238,0.5880952380952381,-0.003975325465643054,-0.002337869976223415
2022-07-13,13255.53038204792,0.08843537414965986,0.0,-2.880038755219698e-05,-0.0
2022-07-14,13430.958186713344,0.6802721088435374,0.7070068027210884,0.01871878803710869,0.013234310480929974
2022-07-15,13358.138891431367,0.6054421768707483,0.6501360544217687,-0.008339408027516848,-0.005421749831223028
2022-07-18,13586.071140559085,0.5374149659863946,0.5984353741496597,0.028512977014683784,0.017063174067902937
2022-07-19,13683.010971839518,0.673469387755102,0.7018367346938775,0.010166519064149027,0.007135236543185409
2022-07-20,13781.735117183205,0.5510204081632653,0.6087755102040815,0.011851806005826138,0.007215089248036604
2022-07-21,13668.114230054027,0.6122448979591837,0.6553061224489796,-0.012580851951756778,-0.00824430930961041
2022-07-22,13650.843912882436,0.8231292517006803,0.8155782312925169,-0.0015492663508014817,-0.0012635479101876846
2022-07-25,13513.86746139021,0.6326530612244898,0.6708163265306123,-0.014958318847548523,-0.010034284500386122
2022-07-26,13840.117171478621,0.7278911564625851,0.7431972789115646,0.032483765623057125,0.024141846219857082
2022-07-27,13982.304196392974,0.9319727891156463,0.8982993197278911,0.011436657876566513,0.010273541990480327
2022-07-28,14174.520327944132,0.8775510204081632,0.856938775510204,0.0160421026757398,0.013747099823557431
2022-07-29,14147.496527744363,0.9931972789115646,0.9448299319727891,-0.002017829221420486,-0.0019065054460074239
2022-08-01,14081.657917387834,0.9387755102040817,0.9034693877551021,-0.005150953362830846,-0.004653728681071868
2022-08-02,14329.441130631954,0.891156462585034,0.8672789115646258,0.020288937499677487,0.01759616763152301
2022-08-03,14329.441130631954,0.3673469387755102,0.0,0.001465008217079844,0.0
2022-08-04,14290.187679476467,0.5918367346938775,0.6397959183673468,-0.004281610217141663,-0.0027393567409671657
2022-08-05,14290.187679476467,0.35374149659863946,0.0,-0.0019895121083958857,-0.0
2022-08-08,14290.187679476467,0.1836734693877551,0.0,-0.006910146203536317,-0.0
2022-08-09,14290.187679476467,0.3401360544217687,0.0,0.023766765157673043,0.0
2022-08-10,14290.187679476467,0.04081632653061224,0.0,-0.002270437541499204,-0.0
2022-08-11,14290.187679476467,0.0,0.0,0.01794566211277169,0.0
2022-08-12,14346.55996832691,0.6598639455782312,0.6914965986394557,0.005704764064524559,0.003944824946659329
2022-08-15,14346.55996832691,0.14965986394557823,0.0,0.00023870374113044146,0.0
2022-08-16,14346.55996832691,0.034013605442176874,0.0,-0.008821208735298236,-0.0
2022-08-17,14346.55996832691,0.16326530612244897,0.0,0.002705894865490599,0.0
2022-08-18,14346.55996832691,0.2108843537414966,0.0,-0.015861705566213004,-0.0
2022-08-19,14032.755667906216,1.0,0.95,-0.0230243568466282,-0.02187313900429679
2022-08-22,14017.787627974581,0.5374149659863946,0.5984353741496597,-0.0017823981073880944,-0.0010666500782784397
2022-08-23,14047.416224552644,0.6530612244897959,0.6863265306122449,0.003079646137343994,0.0021136428489567046
2022-08-24,14254.842636144713,1.0,0.95,0.015543327517263571,0.014766161141400393
2022-08-25,13779.423468526777,0.9455782312925171,0.9086394557823129,-0.03670478366752761,-0.03335141465626981
2022-08-26,13686.026294744737,0.8775510204081632,0.856938775510204,-0.007909570345902627,-0.006778017527029619
2022-08-29,13546.37704904652,0.9659863945578231,0.9241496598639455,-0.011041267103088503,-0.010203783237786212
2022-08-30,13458.181915365838,0.9931972789115646,0.9448299319727891,-0.006890771044523824,-0.006510606737237509
2022-08-31,13484.474030444095,1.0,0.95,0.0020564375472658103,0.00195361566990252
2022-09-01,13346.898359272398,0.8707482993197279,0.8517687074829932,-0.011978045216937683,-0.010202524092603858
2022-09-02,13281.767499586933,1.0,0.95,-0.005136684031258998,-0.0048798498296960474
2022-09-06,13445.913431285519,0.6122448979591837,0.6553061224489796,0.018859493471643597,0.01235874153825461
2022-09-07,13514.162911554851,0.8639455782312925,0.8465986394557822,0.005995583717470332,0.005075853017953624
2022-09-08,13742.31485316626,0.9795918367346939,0.9344897959183673,0.018065935508350874,0.016882432386273193
2022-09-09,13872.652495505421,0.8639455782312925,0.8465986394557822,0.011202950062695116,0.009484402280968755
2022-09-12,13250.072263682658,0.9795918367346939,0.9344897959183673,-0.04802432349953489,-0.044878240266198015
2022-09-13,13312.849105708781,0.891156462585034,0.8672789115646258,0.005462889696891172,0.004737849030317384
2022-09-14,13174.905387812436,0.7619047619047619,0.769047619047619,-0.013473414959817687,-0.010361697695288363
2022-09-15,13086.998964167737,1.0,0.95,-0.007023433929653456,-0.006672262233170783
2022-09-16,13183.575679555226,1.0,0.95,0.007767991782243433,0.007379592193131262
2022-09-19,13062.191852408621,0.9523809523809523,0.9138095238095237,-0.01007562347965818,-0.009207200694030498
2022-09-20,13062.191852408621,0.35374149659863946,0.0,-0.017628546421984036,-0.0
2022-09-21,13062.191852408621,0.30612244897959184,0.0,-0.009963107380975167,-0.0
2022-09-22,12856.631019690452,1.0,0.95,-0.016565353377041504,-0.01573708570818943
2022-09-23,12763.918955425579,1.0,0.95,-0.00759076358690991,-0.0072112254075644144
2022-09-26,12747.29037765856,1.0,0.95,-0.0013713473214357118,-0.0013027799553639262
2022-09-27,12986.61557069493,1.0,0.95,0.01976272983231677,0.018774593340700932
2022-09-28,12788.284434345329,0.5850340136054422,0.634625850340136,-0.024064517430219423,-0.015271964837178026
2022-09-29,12788.284434345329,0.006802721088435374,0.0,-0.01606082614592381,-0.0
2022-09-30,12788.284434345329,0.0,0.0,0.02522481915245982,0.0
2022-10-03,12788.284434345329,0.07482993197278912,0.0,0.03116839190449485,0.0
2022-10-04,12788.284434345329,0.10204081632653061,0.0,-0.0016095269310282712,-0.0
2022-10-05,12682.238818826954,0.9183673469387755,0.8879591836734694,-0.009338721558488272,-0.008292403571629076
2022-10-06,12317.930995928025,0.9319727891156463,0.8982993197278911,-0.03197801479993638,-0.028725828941031286
2022-10-07,12240.480880418536,0.7142857142857143,0.7328571428571429,-0.008579559250559221,-0.006287591279338401
