date,bull_fraction_raw,bull_fraction_smoothed,signal,invest_pct,n_long,n_total,days_held
2024-01-26,0.544,0.544,BUY_SPY,0.95,80,147,5
2024-01-29,0.85,0.85,BUY_SPY,0.95,125,147,6
2024-01-30,0.02,0.02,BUY_SPY,0.95,3,147,7
2024-01-31,0.027,0.027,BUY_SPY,0.95,4,147,8
2024-02-01,0.02,0.02,BUY_SPY,0.95,3,147,9
2024-02-02,0.116,0.116,STAY_CASH,0.0,17,147,0
2024-02-05,0.17,0.17,STAY_CASH,0.0,25,147,0
2024-02-06,0.163,0.163,STAY_CASH,0.0,24,147,0
2024-02-07,0.163,0.163,STAY_CASH,0.0,24,147,0
2024-02-08,0.163,0.163,STAY_CASH,0.0,24,147,0
2024-02-09,0.177,0.177,STAY_CASH,0.0,26,147,0
2024-02-12,0.224,0.224,STAY_CASH,0.0,33,147,0
2024-02-13,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-02-14,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-02-15,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-02-16,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-02-20,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-02-21,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-02-22,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-02-23,0.395,0.395,STAY_CASH,0.0,58,147,0
2024-02-26,1.0,1.0,BUY_SPY,0.95,147,147,0
2024-02-27,0.0,0.0,BUY_SPY,0.95,0,147,1
2024-02-28,0.0,0.0,BUY_SPY,0.95,0,147,2
2024-02-29,0.966,0.966,BUY_SPY,0.95,142,147,3
2024-03-01,0.864,0.864,BUY_SPY,0.95,127,147,4
2024-03-04,1.0,1.0,BUY_SPY,0.95,147,147,5
2024-03-05,0.245,0.245,BUY_SPY,0.95,36,147,6
2024-03-06,0.388,0.388,BUY_SPY,0.95,57,147,7
2024-03-07,1.0,1.0,BUY_SPY,0.95,147,147,8
2024-03-08,0.0,0.0,BUY_SPY,0.95,0,147,9
2024-03-11,0.272,0.272,STAY_CASH,0.0,40,147,0
2024-03-12,0.524,0.524,STAY_CASH,0.0,77,147,0
2024-03-13,0.463,0.463,STAY_CASH,0.0,68,147,0
2024-03-14,0.748,0.748,STAY_CASH,0.0,110,147,0
2024-03-15,0.027,0.027,STAY_CASH,0.0,4,147,0
2024-03-18,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-03-19,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-03-20,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-03-21,0.306,0.306,STAY_CASH,0.0,45,147,0
2024-03-22,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-03-25,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-03-26,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-03-27,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-03-28,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-01,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-02,0.966,0.966,BUY_SPY,0.95,142,147,0
2024-04-03,0.959,0.959,BUY_SPY,0.95,141,147,1
2024-04-04,1.0,1.0,BUY_SPY,0.95,147,147,2
2024-04-05,1.0,1.0,BUY_SPY,0.95,147,147,3
2024-04-08,0.279,0.279,BUY_SPY,0.95,41,147,4
2024-04-09,1.0,1.0,BUY_SPY,0.95,147,147,5
2024-04-10,1.0,1.0,BUY_SPY,0.95,147,147,6
2024-04-11,0.517,0.517,BUY_SPY,0.95,76,147,7
2024-04-12,0.0,0.0,BUY_SPY,0.95,0,147,8
2024-04-15,1.0,1.0,BUY_SPY,0.95,147,147,9
2024-04-16,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-17,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-18,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-19,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-22,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-04-23,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-24,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-25,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-26,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-29,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-04-30,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-05-01,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-05-02,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-05-03,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-05-06,0.503,0.503,STAY_CASH,0.0,74,147,0
2024-05-07,1.0,1.0,BUY_SPY,0.95,147,147,0
2024-05-08,1.0,1.0,BUY_SPY,0.95,147,147,1
2024-05-09,0.395,0.395,BUY_SPY,0.95,58,147,2
2024-05-10,0.0,0.0,BUY_SPY,0.95,0,147,3
2024-05-13,0.0,0.0,BUY_SPY,0.95,0,147,4
2024-05-14,0.0,0.0,BUY_SPY,0.95,0,147,5
2024-05-15,0.0,0.0,BUY_SPY,0.95,0,147,6
2024-05-16,0.0,0.0,BUY_SPY,0.95,0,147,7
2024-05-17,0.0,0.0,BUY_SPY,0.95,0,147,8
2024-05-20,0.0,0.0,BUY_SPY,0.95,0,147,9
2024-05-21,1.0,1.0,BUY_SPY,0.95,147,147,10
2024-05-22,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-05-23,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-05-24,0.925,0.925,STAY_CASH,0.0,136,147,0
2024-05-28,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-05-29,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-05-30,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-05-31,0.156,0.156,STAY_CASH,0.0,23,147,0
2024-06-03,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-06-04,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-06-05,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-06-06,0.728,0.728,BUY_SPY,0.95,107,147,0
2024-06-07,1.0,1.0,BUY_SPY,0.95,147,147,1
2024-06-10,0.735,0.735,BUY_SPY,0.95,108,147,2
2024-06-11,0.735,0.735,BUY_SPY,0.95,108,147,3
2024-06-12,0.429,0.429,BUY_SPY,0.95,63,147,4
2024-06-13,0.98,0.98,BUY_SPY,0.95,144,147,5
2024-06-14,0.667,0.667,BUY_SPY,0.95,98,147,6
2024-06-17,0.463,0.463,BUY_SPY,0.95,68,147,7
2024-06-18,0.544,0.544,BUY_SPY,0.95,80,147,8
2024-06-20,1.0,1.0,BUY_SPY,0.95,147,147,9
2024-06-21,0.041,0.041,STAY_CASH,0.0,6,147,0
2024-06-24,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-06-25,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-06-26,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-06-27,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-06-28,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-07-01,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-07-02,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-07-03,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-07-05,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-07-08,1.0,1.0,BUY_SPY,0.95,147,147,0
2024-07-09,0.762,0.762,BUY_SPY,0.95,112,147,1
2024-07-10,0.401,0.401,BUY_SPY,0.95,59,147,2
2024-07-11,0.0,0.0,BUY_SPY,0.95,0,147,3
2024-07-12,0.0,0.0,BUY_SPY,0.95,0,147,4
2024-07-15,0.0,0.0,BUY_SPY,0.95,0,147,5
2024-07-16,0.0,0.0,BUY_SPY,0.95,0,147,6
2024-07-17,0.0,0.0,BUY_SPY,0.95,0,147,7
2024-07-18,0.0,0.0,BUY_SPY,0.95,0,147,8
2024-07-19,0.0,0.0,BUY_SPY,0.95,0,147,9
2024-07-22,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-07-23,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-07-24,0.599,0.599,STAY_CASH,0.0,88,147,0
2024-07-25,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-07-26,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-07-29,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-07-30,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-07-31,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-08-01,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-08-02,0.735,0.735,STAY_CASH,0.0,108,147,0
2024-08-05,1.0,1.0,BUY_SPY,0.95,147,147,0
2024-08-06,1.0,1.0,BUY_SPY,0.95,147,147,1
2024-08-07,0.925,0.925,BUY_SPY,0.95,136,147,2
2024-08-08,0.0,0.0,BUY_SPY,0.95,0,147,3
2024-08-09,0.0,0.0,BUY_SPY,0.95,0,147,4
2024-08-12,0.0,0.0,BUY_SPY,0.95,0,147,5
2024-08-13,1.0,1.0,BUY_SPY,0.95,147,147,6
2024-08-14,1.0,1.0,BUY_SPY,0.95,147,147,7
2024-08-15,0.81,0.81,BUY_SPY,0.95,119,147,8
2024-08-16,0.905,0.905,BUY_SPY,0.95,133,147,9
2024-08-19,0.612,0.612,BUY_SPY,0.95,90,147,10
2024-08-20,0.796,0.796,BUY_SPY,0.95,117,147,11
2024-08-21,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-08-22,0.027,0.027,STAY_CASH,0.0,4,147,0
2024-08-23,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-08-26,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-08-27,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-08-28,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-08-29,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-08-30,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-09-03,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-09-04,1.0,1.0,STAY_CASH,0.0,147,147,0
2024-09-05,0.986,0.986,BUY_SPY,0.95,145,147,0
2024-09-06,1.0,1.0,BUY_SPY,0.95,147,147,1
2024-09-09,0.02,0.02,BUY_SPY,0.95,3,147,2
2024-09-10,0.014,0.014,BUY_SPY,0.95,2,147,3
2024-09-11,1.0,1.0,BUY_SPY,0.95,147,147,4
2024-09-12,0.014,0.014,BUY_SPY,0.95,2,147,5
2024-09-13,0.395,0.395,BUY_SPY,0.95,58,147,6
2024-09-16,0.0,0.0,BUY_SPY,0.95,0,147,7
2024-09-17,0.007,0.007,BUY_SPY,0.95,1,147,8
2024-09-18,0.0,0.0,BUY_SPY,0.95,0,147,9
2024-09-19,0.088,0.088,STAY_CASH,0.0,13,147,0
2024-09-20,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-09-23,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-09-24,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-09-25,0.469,0.469,STAY_CASH,0.0,69,147,0
2024-09-26,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-09-27,0.143,0.143,STAY_CASH,0.0,21,147,0
2024-09-30,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-01,0.782,0.782,STAY_CASH,0.0,115,147,0
2024-10-02,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-03,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-04,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-07,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-08,0.483,0.483,STAY_CASH,0.0,71,147,0
2024-10-09,0.429,0.429,STAY_CASH,0.0,63,147,0
2024-10-10,0.429,0.429,STAY_CASH,0.0,63,147,0
2024-10-11,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-14,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-15,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-16,0.014,0.014,STAY_CASH,0.0,2,147,0
2024-10-17,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-18,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-21,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-10-22,0.932,0.932,BUY_SPY,0.95,137,147,0
2024-10-23,0.973,0.973,BUY_SPY,0.95,143,147,1
2024-10-24,0.741,0.741,BUY_SPY,0.95,109,147,2
2024-10-25,0.66,0.66,BUY_SPY,0.95,97,147,3
2024-10-28,0.0,0.0,BUY_SPY,0.95,0,147,4
2024-10-29,0.0,0.0,BUY_SPY,0.95,0,147,5
2024-10-30,0.83,0.83,BUY_SPY,0.95,122,147,6
2024-10-31,0.197,0.197,BUY_SPY,0.95,29,147,7
2024-11-01,0.014,0.014,BUY_SPY,0.95,2,147,8
2024-11-04,0.02,0.02,BUY_SPY,0.95,3,147,9
2024-11-05,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-11-06,0.959,0.959,STAY_CASH,0.0,141,147,0
2024-11-07,0.265,0.265,STAY_CASH,0.0,39,147,0
2024-11-08,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-11-11,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-11-12,0.456,0.456,STAY_CASH,0.0,67,147,0
2024-11-13,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-11-14,0.347,0.347,STAY_CASH,0.0,51,147,0
2024-11-15,0.973,0.973,STAY_CASH,0.0,143,147,0
2024-11-18,0.007,0.007,STAY_CASH,0.0,1,147,0
2024-11-19,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-11-20,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-11-21,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-11-22,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-11-25,0.109,0.109,STAY_CASH,0.0,16,147,0
2024-11-26,0.741,0.741,BUY_SPY,0.95,109,147,0
2024-11-27,0.075,0.075,BUY_SPY,0.95,11,147,1
2024-11-29,0.986,0.986,BUY_SPY,0.95,145,147,2
2024-12-02,0.088,0.088,BUY_SPY,0.95,13,147,3
2024-12-03,0.993,0.993,BUY_SPY,0.95,146,147,4
2024-12-04,0.993,0.993,BUY_SPY,0.95,146,147,5
2024-12-05,1.0,1.0,BUY_SPY,0.95,147,147,6
2024-12-06,0.939,0.939,BUY_SPY,0.95,138,147,7
2024-12-09,0.98,0.98,BUY_SPY,0.95,144,147,8
2024-12-10,1.0,1.0,BUY_SPY,0.95,147,147,9
2024-12-11,0.966,0.966,BUY_SPY,0.95,142,147,10
2024-12-12,0.864,0.864,BUY_SPY,0.95,127,147,11
2024-12-13,0.918,0.918,BUY_SPY,0.95,135,147,12
2024-12-16,0.973,0.973,BUY_SPY,0.95,143,147,13
2024-12-17,1.0,1.0,BUY_SPY,0.95,147,147,14
2024-12-18,1.0,1.0,BUY_SPY,0.95,147,147,15
2024-12-19,1.0,1.0,BUY_SPY,0.95,147,147,16
2024-12-20,1.0,1.0,BUY_SPY,0.95,147,147,17
2024-12-23,1.0,1.0,BUY_SPY,0.95,147,147,18
2024-12-24,1.0,1.0,BUY_SPY,0.95,147,147,19
2024-12-26,1.0,1.0,BUY_SPY,0.95,147,147,20
2024-12-27,1.0,1.0,BUY_SPY,0.95,147,147,21
2024-12-30,0.0,0.0,STAY_CASH,0.0,0,147,0
2024-12-31,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-01-02,0.041,0.041,STAY_CASH,0.0,6,147,0
2025-01-03,0.864,0.864,STAY_CASH,0.0,127,147,0
2025-01-06,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-01-07,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-01-08,0.048,0.048,STAY_CASH,0.0,7,147,0
2025-01-10,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-01-13,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-01-14,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-01-15,1.0,1.0,BUY_SPY,0.95,147,147,0
2025-01-16,1.0,1.0,BUY_SPY,0.95,147,147,1
2025-01-17,0.932,0.932,BUY_SPY,0.95,137,147,2
2025-01-21,1.0,1.0,BUY_SPY,0.95,147,147,3
2025-01-22,0.265,0.265,BUY_SPY,0.95,39,147,4
2025-01-23,0.054,0.054,BUY_SPY,0.95,8,147,5
2025-01-24,0.061,0.061,BUY_SPY,0.95,9,147,6
2025-01-27,0.714,0.714,BUY_SPY,0.95,105,147,7
2025-01-28,0.796,0.796,BUY_SPY,0.95,117,147,8
2025-01-29,1.0,1.0,BUY_SPY,0.95,147,147,9
2025-01-30,0.966,0.966,BUY_SPY,0.95,142,147,10
2025-01-31,1.0,1.0,BUY_SPY,0.95,147,147,11
2025-02-03,0.912,0.912,BUY_SPY,0.95,134,147,12
2025-02-04,0.068,0.068,STAY_CASH,0.0,10,147,0
2025-02-05,0.02,0.02,STAY_CASH,0.0,3,147,0
2025-02-06,0.816,0.816,STAY_CASH,0.0,120,147,0
2025-02-07,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-02-10,0.898,0.898,STAY_CASH,0.0,132,147,0
2025-02-11,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-02-12,0.769,0.769,STAY_CASH,0.0,113,147,0
2025-02-13,0.054,0.054,STAY_CASH,0.0,8,147,0
2025-02-14,0.435,0.435,STAY_CASH,0.0,64,147,0
2025-02-18,0.129,0.129,STAY_CASH,0.0,19,147,0
2025-02-19,0.327,0.327,STAY_CASH,0.0,48,147,0
2025-02-20,0.422,0.422,STAY_CASH,0.0,62,147,0
2025-02-21,0.333,0.333,STAY_CASH,0.0,49,147,0
2025-02-24,0.803,0.803,BUY_SPY,0.95,118,147,0
2025-02-25,0.748,0.748,BUY_SPY,0.95,110,147,1
2025-02-26,0.769,0.769,BUY_SPY,0.95,113,147,2
2025-02-27,1.0,1.0,BUY_SPY,0.95,147,147,3
2025-02-28,0.973,0.973,BUY_SPY,0.95,143,147,4
2025-03-03,0.959,0.959,BUY_SPY,0.95,141,147,5
2025-03-04,0.51,0.51,BUY_SPY,0.95,75,147,6
2025-03-05,0.361,0.361,BUY_SPY,0.95,53,147,7
2025-03-06,0.435,0.435,BUY_SPY,0.95,64,147,8
2025-03-07,0.68,0.68,BUY_SPY,0.95,100,147,9
2025-03-10,0.558,0.558,BUY_SPY,0.95,82,147,10
2025-03-11,0.66,0.66,BUY_SPY,0.95,97,147,11
2025-03-12,0.551,0.551,BUY_SPY,0.95,81,147,12
2025-03-13,0.49,0.49,BUY_SPY,0.95,72,147,13
2025-03-14,0.571,0.571,BUY_SPY,0.95,84,147,14
2025-03-17,0.299,0.299,STAY_CASH,0.0,44,147,0
2025-03-18,0.456,0.456,STAY_CASH,0.0,67,147,0
2025-03-19,0.612,0.612,STAY_CASH,0.0,90,147,0
2025-03-20,0.361,0.361,STAY_CASH,0.0,53,147,0
2025-03-21,0.388,0.388,STAY_CASH,0.0,57,147,0
2025-03-24,0.048,0.048,STAY_CASH,0.0,7,147,0
2025-03-25,0.469,0.469,STAY_CASH,0.0,69,147,0
2025-03-26,0.061,0.061,STAY_CASH,0.0,9,147,0
2025-03-27,0.633,0.633,STAY_CASH,0.0,93,147,0
2025-03-28,0.299,0.299,STAY_CASH,0.0,44,147,0
2025-03-31,0.19,0.19,STAY_CASH,0.0,28,147,0
2025-04-01,0.776,0.776,BUY_SPY,0.95,114,147,0
2025-04-02,0.293,0.293,BUY_SPY,0.95,43,147,1
2025-04-03,1.0,1.0,BUY_SPY,0.95,147,147,2
2025-04-04,0.966,0.966,BUY_SPY,0.95,142,147,3
2025-04-07,0.884,0.884,BUY_SPY,0.95,130,147,4
2025-04-08,0.728,0.728,BUY_SPY,0.95,107,147,5
2025-04-09,0.891,0.891,BUY_SPY,0.95,131,147,6
2025-04-10,0.381,0.381,BUY_SPY,0.95,56,147,7
2025-04-11,0.517,0.517,BUY_SPY,0.95,76,147,8
2025-04-14,0.878,0.878,BUY_SPY,0.95,129,147,9
2025-04-15,0.966,0.966,BUY_SPY,0.95,142,147,10
2025-04-16,0.156,0.156,STAY_CASH,0.0,23,147,0
2025-04-17,0.252,0.252,STAY_CASH,0.0,37,147,0
2025-04-21,0.565,0.565,STAY_CASH,0.0,83,147,0
2025-04-22,0.98,0.98,STAY_CASH,0.0,144,147,0
2025-04-23,0.986,0.986,STAY_CASH,0.0,145,147,0
2025-04-24,0.959,0.959,STAY_CASH,0.0,141,147,0
2025-04-25,0.279,0.279,STAY_CASH,0.0,41,147,0
2025-04-28,0.531,0.531,STAY_CASH,0.0,78,147,0
2025-04-29,0.605,0.605,STAY_CASH,0.0,89,147,0
2025-04-30,0.524,0.524,STAY_CASH,0.0,77,147,0
2025-05-01,0.803,0.803,BUY_SPY,0.95,118,147,0
2025-05-02,0.156,0.156,BUY_SPY,0.95,23,147,1
2025-05-05,0.007,0.007,BUY_SPY,0.95,1,147,2
2025-05-06,0.612,0.612,BUY_SPY,0.95,90,147,3
2025-05-07,0.293,0.293,BUY_SPY,0.95,43,147,4
2025-05-08,0.15,0.15,BUY_SPY,0.95,22,147,5
2025-05-09,0.156,0.156,BUY_SPY,0.95,23,147,6
2025-05-12,0.102,0.102,BUY_SPY,0.95,15,147,7
2025-05-13,0.544,0.544,BUY_SPY,0.95,80,147,8
2025-05-14,0.429,0.429,BUY_SPY,0.95,63,147,9
2025-05-15,1.0,1.0,BUY_SPY,0.95,147,147,10
2025-05-16,0.932,0.932,BUY_SPY,0.95,137,147,11
2025-05-19,0.864,0.864,BUY_SPY,0.95,127,147,12
2025-05-20,0.551,0.551,BUY_SPY,0.95,81,147,13
2025-05-21,0.224,0.224,STAY_CASH,0.0,33,147,0
2025-05-22,0.218,0.218,STAY_CASH,0.0,32,147,0
2025-05-23,0.34,0.34,STAY_CASH,0.0,50,147,0
2025-05-27,0.612,0.612,STAY_CASH,0.0,90,147,0
2025-05-28,0.306,0.306,STAY_CASH,0.0,45,147,0
2025-05-29,0.823,0.823,STAY_CASH,0.0,121,147,0
2025-05-30,0.068,0.068,STAY_CASH,0.0,10,147,0
2025-06-02,0.34,0.34,STAY_CASH,0.0,50,147,0
2025-06-03,0.054,0.054,STAY_CASH,0.0,8,147,0
2025-06-04,0.061,0.061,STAY_CASH,0.0,9,147,0
2025-06-05,0.367,0.367,STAY_CASH,0.0,54,147,0
2025-06-06,0.095,0.095,STAY_CASH,0.0,14,147,0
2025-06-09,0.156,0.156,STAY_CASH,0.0,23,147,0
2025-06-10,0.068,0.068,STAY_CASH,0.0,10,147,0
2025-06-11,0.252,0.252,STAY_CASH,0.0,37,147,0
2025-06-12,0.184,0.184,STAY_CASH,0.0,27,147,0
2025-06-13,0.259,0.259,STAY_CASH,0.0,38,147,0
2025-06-16,0.197,0.197,STAY_CASH,0.0,29,147,0
2025-06-17,0.265,0.265,STAY_CASH,0.0,39,147,0
2025-06-18,0.184,0.184,STAY_CASH,0.0,27,147,0
2025-06-20,0.374,0.374,STAY_CASH,0.0,55,147,0
2025-06-23,0.252,0.252,STAY_CASH,0.0,37,147,0
2025-06-24,0.238,0.238,STAY_CASH,0.0,35,147,0
2025-06-25,0.19,0.19,STAY_CASH,0.0,28,147,0
2025-06-26,0.422,0.422,STAY_CASH,0.0,62,147,0
2025-06-27,0.102,0.102,STAY_CASH,0.0,15,147,0
2025-06-30,0.252,0.252,STAY_CASH,0.0,37,147,0
2025-07-01,0.571,0.571,STAY_CASH,0.0,84,147,0
2025-07-02,0.218,0.218,STAY_CASH,0.0,32,147,0
2025-07-03,0.075,0.075,STAY_CASH,0.0,11,147,0
2025-07-07,0.32,0.32,STAY_CASH,0.0,47,147,0
2025-07-08,0.401,0.401,STAY_CASH,0.0,59,147,0
2025-07-09,0.259,0.259,STAY_CASH,0.0,38,147,0
2025-07-10,0.048,0.048,STAY_CASH,0.0,7,147,0
2025-07-11,0.109,0.109,STAY_CASH,0.0,16,147,0
2025-07-14,0.197,0.197,STAY_CASH,0.0,29,147,0
2025-07-15,0.361,0.361,STAY_CASH,0.0,53,147,0
2025-07-16,0.184,0.184,STAY_CASH,0.0,27,147,0
2025-07-17,0.122,0.122,STAY_CASH,0.0,18,147,0
2025-07-18,0.32,0.32,STAY_CASH,0.0,47,147,0
2025-07-21,0.966,0.966,BUY_SPY,0.95,142,147,0
2025-07-22,0.265,0.265,BUY_SPY,0.95,39,147,1
2025-07-23,0.435,0.435,BUY_SPY,0.95,64,147,2
2025-07-24,0.054,0.054,BUY_SPY,0.95,8,147,3
2025-07-25,0.136,0.136,BUY_SPY,0.95,20,147,4
2025-07-28,0.728,0.728,BUY_SPY,0.95,107,147,5
2025-07-29,0.585,0.585,BUY_SPY,0.95,86,147,6
2025-07-30,0.15,0.15,BUY_SPY,0.95,22,147,7
2025-07-31,0.32,0.32,BUY_SPY,0.95,47,147,8
2025-08-01,0.299,0.299,BUY_SPY,0.95,44,147,9
2025-08-04,0.204,0.204,STAY_CASH,0.0,30,147,0
2025-08-05,0.612,0.612,STAY_CASH,0.0,90,147,0
2025-08-06,0.619,0.619,STAY_CASH,0.0,91,147,0
2025-08-07,0.265,0.265,STAY_CASH,0.0,39,147,0
2025-08-08,0.687,0.687,STAY_CASH,0.0,101,147,0
2025-08-11,0.565,0.565,STAY_CASH,0.0,83,147,0
2025-08-12,0.789,0.789,STAY_CASH,0.0,116,147,0
2025-08-13,0.265,0.265,STAY_CASH,0.0,39,147,0
2025-08-14,0.748,0.748,STAY_CASH,0.0,110,147,0
2025-08-15,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-08-18,0.483,0.483,STAY_CASH,0.0,71,147,0
2025-08-19,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-08-20,1.0,1.0,BUY_SPY,0.95,147,147,0
2025-08-21,0.776,0.776,BUY_SPY,0.95,114,147,1
2025-08-22,1.0,1.0,BUY_SPY,0.95,147,147,2
2025-08-25,0.85,0.85,BUY_SPY,0.95,125,147,3
2025-08-26,1.0,1.0,BUY_SPY,0.95,147,147,4
2025-08-27,1.0,1.0,BUY_SPY,0.95,147,147,5
2025-08-28,1.0,1.0,BUY_SPY,0.95,147,147,6
2025-08-29,0.388,0.388,BUY_SPY,0.95,57,147,7
2025-09-02,1.0,1.0,BUY_SPY,0.95,147,147,8
2025-09-03,0.367,0.367,BUY_SPY,0.95,54,147,9
2025-09-04,1.0,1.0,BUY_SPY,0.95,147,147,10
2025-09-05,1.0,1.0,BUY_SPY,0.95,147,147,11
2025-09-08,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-09-09,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-09-10,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-09-11,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-09-12,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-09-15,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-09-16,1.0,1.0,STAY_CASH,0.0,147,147,0
2025-09-17,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-09-18,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-09-19,0.0,0.0,STAY_CASH,0.0,0,147,0
2025-09-22,1.0,1.0,BUY_SPY,0.95,147,147,0
2025-09-23,1.0,1.0,BUY_SPY,0.95,147,147,1
2025-09-24,1.0,1.0,BUY_SPY,0.95,147,147,2
2025-09-25,1.0,1.0,BUY_SPY,0.95,147,147,3
2025-09-26,1.0,1.0,BUY_SPY,0.95,147,147,4
2025-09-29,1.0,1.0,BUY_SPY,0.95,147,147,5
2025-09-30,1.0,1.0,BUY_SPY,0.95,147,147,6
2025-10-01,1.0,1.0,BUY_SPY,0.95,147,147,7
