core_preset,regime_ma_window,regime_high_vol,score_source,shape,weighting,exit_rank_floor,max_per_sector,core_gross,overlay_gross,cost_stress,holding_days,total_return_pct,cagr_pct,sharpe,max_drawdown_pct,alpha_vs_spy_pct,alpha_vs_qqq_pct,alpha_vs_blend_pct,holdout_alpha_vs_qqq_pct,holdout_alpha_vs_blend_pct,turnover_pct,estimated_cost_pct,max_single_name_weight,avg_effective_overlay_names,max_sector_overlay_weight,top_ticker_overlay_contribution_share,top_ticker_overlay_contributor,paper_ready,year_alpha_concentration_pass,single_name_weight_cap_pass,top_ticker_contribution_pass,holdout_2023_2026_vs_qqq_pass,holdout_2023_2026_vs_blend_pass,stress_levels,stress_min_alpha_vs_spy_pct,stress_min_alpha_vs_qqq_pct,stress_min_alpha_vs_blend_pct,stress_all_gates_pass,robust_promotion_candidate
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top5,vol_score,0.8,1,0.65,0.6,2.0,10,2347.4,21.66,1.044,-32.49,1611.93,830.61,1299.4,22.97,48.74,21786.99,43.574,0.35,3.641,0.35,0.107,TSLA,False,True,True,True,True,True,2.0,1611.93,830.61,1299.4,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,equal,0.8,1,0.75,0.5,2.0,10,2337.97,21.63,1.103,-35.41,1602.5,821.17,1289.97,8.2,33.97,7700.0,15.4,0.1667,2.993,0.1667,0.07,AVGO,False,True,True,True,True,True,2.0,1602.5,821.17,1289.97,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,equal,0.8,1,0.65,0.6,2.0,10,2334.08,21.62,1.089,-35.57,1598.61,817.28,1286.08,7.71,33.48,8913.33,17.8267,0.2,2.993,0.2,0.072,AVGO,False,True,True,True,True,True,2.0,1598.61,817.28,1286.08,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,score,0.8,1,0.55,0.7,2.0,10,2333.74,21.62,1.049,-35.59,1598.27,816.95,1285.74,23.25,49.02,17637.08,35.2742,0.35,2.321,0.35,0.074,AVGO,False,True,True,True,True,True,2.0,1598.27,816.95,1285.74,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,equal,0.7,1,0.55,0.7,2.0,10,2321.62,21.58,1.108,-34.19,1586.15,804.83,1273.62,-8.22,17.55,8096.67,16.1933,0.2333,2.993,0.2333,0.094,MU,False,True,True,True,False,True,2.0,1586.15,804.83,1273.62,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.7,1,0.75,0.5,2.0,10,2318.62,21.57,1.096,-34.59,1583.15,801.82,1270.62,35.91,61.68,13224.54,26.4491,0.2822,3.751,0.2822,0.055,MU,False,True,True,True,True,True,2.0,1583.15,801.82,1270.62,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.7,1,0.65,0.6,2.0,10,2312.78,21.55,1.082,-34.73,1577.31,795.99,1264.78,41.96,67.73,15335.01,30.67,0.3387,3.751,0.3387,0.056,MU,False,True,True,True,True,True,2.0,1577.31,795.99,1264.78,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,sticky_score,0.8,1,0.75,0.5,2.0,10,2297.5,21.51,1.109,-34.43,1562.03,780.7,1249.5,17.32,43.09,10370.35,20.7407,0.2465,4.352,0.2465,0.075,NFLX,False,True,True,True,True,True,2.0,1562.03,780.7,1249.5,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,sticky_score,0.8,1,0.65,0.6,2.0,10,2292.09,21.49,1.097,-34.54,1556.62,775.3,1244.09,19.44,45.21,11994.14,23.9883,0.2957,4.352,0.2957,0.077,NFLX,False,True,True,True,True,True,2.0,1556.62,775.3,1244.09,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.8,2,0.75,0.5,2.0,10,2290.82,21.49,1.102,-33.22,1555.35,774.02,1242.82,31.78,57.55,14313.86,28.6277,0.2469,3.888,0.4374,0.107,NVDA,False,True,True,True,True,True,2.0,1555.35,774.02,1242.82,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.8,2,0.65,0.6,2.0,10,2276.25,21.44,1.087,-33.17,1540.78,759.45,1228.25,35.98,61.75,16596.14,33.1923,0.2962,3.888,0.5249,0.11,NVDA,False,True,True,True,True,True,2.0,1540.78,759.45,1228.25,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,score,0.8,2,0.55,0.7,2.0,10,2246.5,21.35,1.036,-29.69,1511.03,729.7,1198.5,51.48,77.25,17659.55,35.3191,0.35,2.344,0.6835,0.159,NVDA,False,False,True,True,True,True,2.0,1511.03,729.7,1198.5,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top5,vol_score,0.8,2,0.75,0.5,2.0,10,2240.51,21.33,1.049,-31.02,1505.04,723.72,1192.51,21.94,47.71,18662.33,37.3247,0.3216,3.692,0.4374,0.084,TSLA,False,True,True,True,True,True,2.0,1505.04,723.72,1192.51,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,sticky_score,0.8,2,0.55,0.7,2.0,10,2224.43,21.28,1.045,-29.85,1488.95,707.63,1176.42,48.49,74.26,12484.55,24.9691,0.35,2.696,0.6682,0.142,NVDA,False,False,True,True,True,True,2.0,1488.95,707.63,1176.42,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top5,vol_score,0.8,2,0.65,0.6,2.0,10,2212.4,21.24,1.025,-31.03,1476.93,695.6,1164.4,23.71,49.48,21776.87,43.5537,0.35,3.694,0.5249,0.086,TSLA,False,True,True,True,True,True,2.0,1476.93,695.6,1164.4,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.8,2,0.55,0.7,2.0,10,2210.69,21.23,0.956,-32.89,1475.22,693.89,1162.69,67.71,93.48,23460.42,46.9208,0.35,2.348,0.686,0.111,NVDA,False,True,True,True,True,True,2.0,1475.22,693.89,1162.69,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,equal,0.8,2,0.55,0.7,2.0,10,2207.68,21.22,1.109,-30.7,1472.21,690.88,1159.68,31.89,57.66,9996.0,19.992,0.14,4.988,0.28,0.096,NVDA,False,True,True,True,True,True,2.0,1472.21,690.88,1159.68,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.8,2,0.65,0.6,2.0,10,2202.71,21.21,0.972,-32.65,1467.24,685.91,1154.71,64.55,90.32,21769.14,43.5383,0.35,2.258,0.5895,0.1,TSLA,False,True,True,True,True,True,2.0,1467.24,685.91,1154.71,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,equal,0.8,1,0.55,0.7,2.0,10,2193.71,21.18,1.073,-33.94,1458.24,676.91,1145.71,3.55,29.33,10126.67,20.2533,0.2333,2.993,0.2333,0.074,AVGO,False,True,True,True,True,True,2.0,1458.24,676.91,1145.71,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,vol_score,0.8,1,0.75,0.5,2.0,10,2192.1,21.17,1.066,-35.55,1456.63,675.3,1144.1,6.35,32.12,15325.74,30.6515,0.35,2.119,0.35,0.065,WMB,False,True,True,True,True,True,2.0,1456.63,675.3,1144.1,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,vol_score,0.7,1,0.55,0.7,2.0,10,2191.57,21.17,1.062,-34.58,1456.1,674.78,1143.57,14.08,39.85,16419.88,32.8398,0.35,2.27,0.35,0.08,MU,False,True,True,True,True,True,2.0,1456.1,674.78,1143.57,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,equal,0.7,2,0.55,0.7,2.0,10,2186.65,21.15,1.057,-31.87,1451.18,669.86,1138.65,41.6,67.37,8026.67,16.0533,0.2333,2.993,0.4667,0.122,NVDA,False,False,True,True,True,True,2.0,1451.18,669.86,1138.65,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top5,vol_score,0.8,1,0.55,0.7,2.0,10,2183.99,21.15,1.018,-31.07,1448.52,667.2,1135.99,19.43,45.2,24845.48,49.691,0.35,3.649,0.35,0.109,TSLA,False,True,True,True,True,True,2.0,1448.52,667.2,1135.99,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.7,1,0.55,0.7,2.0,10,2170.11,21.1,1.067,-33.07,1434.64,653.31,1122.11,43.89,69.66,17443.34,34.8867,0.35,3.753,0.35,0.058,MU,False,True,True,True,True,True,2.0,1434.64,653.31,1122.11,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_consensus,top3,vol_score,0.8,2,0.75,0.5,2.0,10,2161.31,21.07,0.996,-32.67,1425.84,644.51,1113.31,59.01,84.78,19533.59,39.0672,0.35,2.179,0.4912,0.1,TSLA,False,True,True,True,True,True,2.0,1425.84,644.51,1113.31,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.7,2,0.75,0.5,2.0,10,2154.9,21.05,1.103,-33.38,1419.43,638.11,1106.9,3.76,29.53,14428.35,28.8567,0.35,3.491,0.4374,0.071,MU,False,True,True,True,True,True,2.0,1419.43,638.11,1106.9,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,sticky_score,0.8,1,0.55,0.7,2.0,10,2150.86,21.04,1.084,-32.84,1415.39,634.07,1102.86,17.74,43.51,13619.2,27.2384,0.345,4.354,0.345,0.079,NFLX,False,True,True,True,True,True,2.0,1415.39,634.07,1102.86,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,vol_score,0.7,2,0.55,0.7,2.0,10,2139.59,21.0,1.03,-34.3,1404.12,622.8,1091.59,85.98,111.75,16400.44,32.8009,0.35,2.274,0.6907,0.141,NVDA,False,False,True,True,True,True,2.0,1404.12,622.8,1091.59,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.8,2,0.55,0.7,2.0,10,2129.09,20.96,1.072,-31.28,1393.62,612.3,1081.09,36.07,61.84,18881.99,37.764,0.3456,3.888,0.6124,0.113,NVDA,False,True,True,True,True,True,2.0,1393.62,612.3,1081.09,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,equal,0.8,2,0.75,0.5,2.0,10,2117.81,20.93,1.063,-32.78,1382.34,601.01,1069.81,27.58,53.35,7536.67,15.0733,0.1667,2.993,0.3333,0.126,NVDA,False,True,True,True,True,True,2.0,1382.34,601.01,1069.81,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.7,2,0.65,0.6,2.0,10,2102.74,20.88,1.086,-33.38,1367.27,585.94,1054.74,2.6,28.37,16811.5,33.623,0.35,3.492,0.5249,0.073,MU,False,True,True,True,True,True,2.0,1367.27,585.94,1054.74,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,equal,0.8,1,0.75,0.5,2.0,10,2100.29,20.87,1.1,-33.65,1364.81,583.49,1052.28,5.82,31.6,8464.0,16.928,0.1,4.988,0.1,0.078,NFLX,False,True,True,True,True,True,2.0,1364.81,583.49,1052.28,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,vol_score,0.8,1,0.65,0.6,2.0,10,2061.48,20.74,1.032,-36.24,1326.01,544.68,1013.48,3.46,29.23,16769.82,33.5396,0.35,2.214,0.35,0.068,WMB,False,True,True,True,True,True,2.0,1326.01,544.68,1013.48,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,equal,0.8,2,0.65,0.6,2.0,10,2059.83,20.73,1.037,-32.82,1324.36,543.04,1011.83,31.85,57.62,8750.0,17.5,0.2,2.993,0.4,0.129,NVDA,False,False,True,True,True,True,2.0,1324.36,543.04,1011.83,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_consensus,top5,vol_score,0.8,2,0.55,0.7,2.0,10,2048.89,20.69,0.998,-29.26,1313.41,532.09,1000.88,22.5,48.27,24833.04,49.6661,0.35,3.704,0.6124,0.088,TSLA,False,True,True,True,True,True,2.0,1313.41,532.09,1000.88,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,equal,0.8,1,0.65,0.6,2.0,10,2047.35,20.69,1.084,-33.76,1311.88,530.56,999.35,4.75,30.52,9776.0,19.552,0.12,4.988,0.12,0.081,NFLX,False,True,True,True,True,True,2.0,1311.88,530.56,999.35,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.7,1,0.75,0.5,2.0,10,2014.38,20.57,1.069,-34.33,1278.9,497.58,966.37,27.02,52.79,14659.3,29.3186,0.3349,3.426,0.3349,0.048,SPG,False,True,True,True,True,True,2.0,1278.9,497.58,966.37,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,vol_score,0.8,2,0.75,0.5,2.0,10,2004.77,20.54,1.045,-32.58,1269.3,487.97,956.77,31.42,57.19,15178.07,30.3561,0.35,2.153,0.4948,0.135,NVDA,False,True,True,True,True,True,2.0,1269.3,487.97,956.77,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,vol_score,0.8,1,0.55,0.7,2.0,10,2001.16,20.53,1.019,-35.21,1265.69,484.36,953.16,6.08,31.85,17773.53,35.5471,0.35,2.313,0.35,0.071,AVGO,False,True,True,True,True,True,2.0,1265.69,484.36,953.16,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.8,1,0.75,0.5,2.0,10,1999.31,20.52,1.052,-35.02,1263.84,482.51,951.31,9.93,35.7,14906.55,29.8131,0.2822,3.797,0.2822,0.077,NVDA,False,True,True,True,True,True,2.0,1263.84,482.51,951.31,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,vol_score,0.8,2,0.65,0.6,2.0,10,1985.31,20.47,1.024,-32.2,1249.84,468.52,937.31,37.22,62.99,16732.68,33.4654,0.35,2.241,0.5938,0.143,NVDA,False,True,True,True,True,True,2.0,1249.84,468.52,937.31,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.7,1,0.65,0.6,2.0,10,1956.08,20.37,1.05,-34.44,1220.61,439.28,908.08,31.42,57.19,17036.0,34.072,0.35,3.431,0.35,0.049,SPG,False,True,True,True,True,True,2.0,1220.61,439.28,908.08,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.8,2,0.75,0.5,2.0,10,1945.07,20.33,1.068,-33.45,1209.6,428.27,897.07,6.34,32.11,15739.32,31.4786,0.3401,3.577,0.4374,0.083,NVDA,False,True,True,True,True,True,2.0,1209.6,428.27,897.07,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.8,1,0.65,0.6,2.0,10,1943.32,20.32,1.03,-35.25,1207.84,426.52,895.32,9.93,35.7,17266.71,34.5334,0.3387,3.797,0.3387,0.079,NVDA,False,True,True,True,True,True,2.0,1207.84,426.52,895.32,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.7,2,0.55,0.7,2.0,10,1927.8,20.26,1.068,-31.55,1192.33,411.0,879.8,0.25,26.02,19090.22,38.1804,0.35,3.505,0.6124,0.075,MU,False,True,True,True,True,True,2.0,1192.33,411.0,879.8,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,vol_score,0.8,2,0.55,0.7,2.0,10,1926.86,20.26,1.008,-29.94,1191.39,410.06,878.86,39.36,65.14,17801.23,35.6025,0.35,2.337,0.6916,0.153,NVDA,False,False,True,True,True,True,2.0,1191.39,410.06,878.86,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top3,equal,0.8,2,0.55,0.7,2.0,10,1882.75,20.1,1.007,-31.04,1147.28,365.95,834.75,32.0,57.77,9963.33,19.9267,0.2333,2.993,0.4667,0.132,NVDA,False,False,True,True,True,True,2.0,1147.28,365.95,834.75,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,equal,0.8,1,0.55,0.7,2.0,10,1878.41,20.08,1.068,-32.06,1142.93,361.61,830.4,0.13,25.9,11088.0,22.176,0.14,4.988,0.14,0.083,NFLX,False,True,True,True,True,True,2.0,1142.93,361.61,830.4,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.8,2,0.65,0.6,2.0,10,1863.59,20.03,1.046,-33.46,1128.12,346.8,815.59,5.43,31.21,18288.19,36.5764,0.35,3.581,0.5249,0.085,NVDA,False,True,True,True,True,True,2.0,1128.12,346.8,815.59,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.7,1,0.55,0.7,2.0,10,1779.64,19.71,1.029,-32.75,1044.17,262.84,731.64,32.98,58.75,19288.7,38.5774,0.35,3.453,0.35,0.051,SPG,False,True,True,True,True,True,2.0,1044.17,262.84,731.64,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,score,0.8,1,0.55,0.7,2.0,10,1775.39,19.69,1.005,-33.69,1039.92,258.59,727.39,6.23,32.0,19619.06,39.2381,0.35,3.799,0.35,0.081,NVDA,False,True,True,True,True,True,2.0,1039.92,258.59,727.39,False,False
robust_overlay50_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.8,1,0.75,0.5,2.0,10,1729.34,19.51,1.026,-34.91,993.87,212.54,681.34,-2.01,23.76,16283.53,32.5671,0.3327,3.461,0.3327,0.067,NFLX,False,True,True,True,False,True,2.0,993.87,212.54,681.34,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.8,2,0.55,0.7,2.0,10,1677.89,19.3,1.022,-31.65,942.42,161.09,629.89,2.4,28.17,20747.99,41.496,0.35,3.598,0.6124,0.087,NVDA,False,True,True,True,True,True,2.0,942.42,161.09,629.89,False,False
robust_overlay60_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.8,1,0.65,0.6,2.0,10,1633.08,19.11,0.998,-35.14,897.61,116.28,585.08,-4.08,21.7,18906.03,37.8121,0.35,3.465,0.35,0.069,NFLX,False,True,True,True,False,True,2.0,897.61,116.28,585.08,False,False
robust_overlay70_ma100_vol30,100,0.3,regime_adaptive_low_vol,top5,vol_score,0.8,1,0.55,0.7,2.0,10,1455.71,18.33,0.969,-33.59,720.23,-61.09,407.7,-8.34,17.43,21405.34,42.8107,0.35,3.488,0.35,0.071,NFLX,False,True,True,True,False,True,2.0,720.23,-61.09,407.7,False,False
