date,equity
2025-11-12,5687.577259895925
2025-11-19,5708.320216107409
2025-11-26,5649.194558975425
2025-12-03,5693.882129125402
2025-12-11,5692.16873981957
2025-12-18,5669.322161878094
2025-12-25,5669.591086715358
2026-01-02,5748.146913797109
2026-01-12,5699.761754944935
2026-01-19,5749.989901753046
2026-01-27,5734.984437452058
2026-02-03,5790.473511442942
2026-02-10,5784.36331478254
2026-02-17,5763.627574190866
2026-02-25,5814.858474564966
2026-03-04,5790.052790131117
2026-03-11,5808.520445462588
2026-03-18,5827.24546853202
2026-03-25,5873.540538700023
2026-04-01,5898.893436407881
2026-04-08,5974.015522722046
2026-04-16,5900.255492162106
2026-04-23,5924.221456206988
2026-04-30,5934.164991224482
2026-05-07,5989.996009489845
