ticker,confidence_threshold,min_expected_return,allowed_qualities,exit_horizon_days,stop_loss_pct,take_profit_pct,max_position_pct,allow_shorts,avoid_bear_regime,optimized_at,optimization_score,score,trades,win_rate,total_pnl,avg_pnl,profit_factor,sharpe,max_drawdown_pct,approved_candidate
AAPL,52.0,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,147.0237,625,0.5968,2128.61,3.4058,1.3274,0.5819,-14.88,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",5,0.04,0.06,0.05,False,False,,,146.5933,224,0.6071,595.37,2.6579,1.4296,1.085,-5.01,True
AAPL,52.0,0.5,"['MEDIUM', 'HIGH']",5,0.04,0.12,0.05,False,False,,,145.9653,450,0.5556,1094.1,2.4313,1.366,0.9002,-5.76,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",5,0.04,0.12,0.05,False,False,,,145.3693,224,0.6071,596.73,2.664,1.4298,1.0722,-5.01,True
AAPL,52.0,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.15,False,False,,,144.0481,450,0.6156,3113.43,6.9187,1.2102,0.408,-39.65,False
AAPL,52.0,0.5,['MEDIUM'],5,0.04,0.12,0.05,False,False,,,143.1693,178,0.5899,457.47,2.5701,1.4653,1.0891,-3.16,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.15,False,False,,,142.5351,224,0.5625,1928.08,8.6075,1.3268,0.6402,-16.49,True
AAPL,62.5,0.75,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,139.5344,161,0.6025,649.82,4.0361,1.5532,0.9954,-5.81,True
AAPL,52.0,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.15,False,False,,,138.833,236,0.6356,2100.25,8.8994,1.33,0.6026,-24.8,True
AAPL,52.0,0.75,"['MEDIUM', 'HIGH']",10,0.04,0.12,0.05,False,False,,,137.9421,236,0.5636,962.44,4.0781,1.5013,0.8656,-5.89,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",10,0.04,0.12,0.05,False,False,,,137.2103,249,0.5663,1003.36,4.0296,1.4899,0.8507,-6.76,True
AAPL,52.0,0.0,['MEDIUM'],5,0.08,0.06,0.15,False,False,,,137.0662,188,0.6011,1191.03,6.3353,1.3402,0.8126,-10.56,True
AAPL,58.0,0.5,['MEDIUM'],10,0.04,0.06,0.15,False,False,,,135.818,112,0.5982,1148.6,10.2554,1.4491,0.8234,-11.68,True
AAPL,58.0,0.0,['MEDIUM'],10,0.04,0.06,0.15,False,False,,,135.818,112,0.5982,1148.6,10.2554,1.4491,0.8234,-11.68,True
AAPL,62.5,0.5,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,135.4685,173,0.6012,673.64,3.8939,1.5229,0.9543,-6.54,True
AAPL,62.5,0.5,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.05,False,False,,,134.1691,173,0.6301,458.4,2.6497,1.4297,1.0156,-5.48,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",10,0.04,0.12,0.05,False,False,,,133.7434,250,0.564,980.0,3.92,1.4742,0.8285,-6.96,True
AAPL,52.0,0.5,"['MEDIUM', 'HIGH']",5,0.04,0.06,0.05,False,False,,,133.4617,450,0.5578,955.53,2.1234,1.3234,0.8405,-6.58,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",5,0.04,0.06,0.05,False,False,,,131.326,249,0.5944,574.06,2.3055,1.3701,0.9509,-5.46,True
AAPL,62.5,0.0,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.05,False,False,,,130.9471,174,0.6264,448.27,2.5763,1.4167,0.9898,-5.57,True
AAPL,62.5,0.0,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,130.3907,174,0.5977,650.85,3.7405,1.4976,0.9166,-6.74,True
AAPL,52.0,0.0,"['MEDIUM', 'HIGH']",5,0.04,0.12,0.05,False,False,,,129.8852,625,0.544,1184.52,1.8952,1.2792,0.7125,-6.02,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.15,False,False,,,129.2108,249,0.6104,1428.99,5.7389,1.2714,0.6911,-15.62,True
AAPL,52.0,0.0,['MEDIUM'],5,0.08,0.12,0.15,False,False,,,129.1212,188,0.6011,1127.52,5.9974,1.321,0.755,-10.11,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",5,0.04,0.06,0.05,False,False,,,128.8387,250,0.592,563.86,2.2554,1.3616,0.9319,-5.56,True
AAPL,52.0,0.75,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.05,False,False,,,128.0769,236,0.6102,571.49,2.4216,1.3695,0.9115,-4.99,True
AAPL,52.0,0.75,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.05,False,False,,,128.0062,236,0.6102,577.52,2.4471,1.3727,0.9082,-4.99,True
AAPL,62.5,0.5,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.05,False,False,,,127.593,173,0.6243,439.08,2.538,1.4106,0.9627,-5.78,True
AAPL,52.0,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,127.4894,450,0.6089,1565.22,3.4783,1.3367,0.5984,-13.82,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",10,0.04,0.12,0.05,False,False,,,127.0501,224,0.558,847.53,3.7836,1.4582,0.8062,-5.92,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",5,0.04,0.12,0.05,False,False,,,126.2111,249,0.5904,561.02,2.2531,1.3602,0.9092,-5.76,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.15,False,False,,,125.9152,250,0.608,1395.78,5.5831,1.2642,0.6747,-15.87,True
AAPL,52.0,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,125.2483,236,0.6314,952.73,4.037,1.4535,0.7627,-9.02,True
AAPL,58.0,0.0,['MEDIUM'],10,0.04,0.12,0.05,False,False,,,124.96,112,0.5982,445.12,3.9743,1.5495,0.9195,-4.51,True
AAPL,58.0,0.5,['MEDIUM'],10,0.04,0.12,0.05,False,False,,,124.96,112,0.5982,445.12,3.9743,1.5495,0.9195,-4.51,True
AAPL,52.0,0.5,['MEDIUM'],5,0.08,0.06,0.15,False,False,,,124.7788,178,0.6011,1050.01,5.8989,1.3059,0.7479,-10.56,True
AAPL,52.0,0.75,['MEDIUM'],5,0.04,0.06,0.15,False,False,,,124.5473,97,0.5979,638.59,6.5834,1.3457,0.8943,-9.11,True
AAPL,62.5,0.0,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.05,False,False,,,124.4301,174,0.6207,429.01,2.4656,1.3978,0.9374,-5.87,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",5,0.04,0.12,0.05,False,False,,,123.7427,250,0.588,550.68,2.2027,1.3516,0.8905,-5.85,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.15,False,False,,,123.125,249,0.6064,1385.45,5.5641,1.261,0.6569,-16.41,True
AAPL,52.0,0.0,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,121.4715,625,0.5472,1528.23,2.4452,1.2715,0.5469,-11.65,True
AAPL,52.0,0.75,['MEDIUM'],5,0.04,0.12,0.15,False,False,,,120.4707,97,0.5979,618.54,6.3767,1.3341,0.8575,-8.65,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.05,False,False,,,120.2829,224,0.6205,513.34,2.2917,1.3434,0.8561,-4.99,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.15,False,False,,,119.8674,250,0.604,1352.32,5.4093,1.2539,0.6408,-16.66,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.05,False,False,,,119.5134,224,0.6205,514.63,2.2975,1.3437,0.8478,-4.99,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.15,False,False,,,117.0178,249,0.6305,1863.95,7.4857,1.2644,0.4986,-26.33,False
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.15,False,False,,,116.9593,250,0.632,1864.12,7.4565,1.2644,0.4976,-26.33,False
AAPL,52.0,0.75,['MEDIUM'],10,0.04,0.12,0.15,False,False,,,116.9499,97,0.567,936.96,9.6594,1.4196,0.7344,-12.41,True
AAPL,52.0,0.5,['MEDIUM'],5,0.08,0.12,0.15,False,False,,,116.832,178,0.6011,987.25,5.5463,1.2867,0.6899,-10.11,True
AAPL,52.0,0.5,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,116.6806,450,0.56,1211.13,2.6914,1.307,0.6102,-10.52,True
AAPL,52.0,0.0,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.05,False,False,,,115.5376,625,0.56,1092.42,1.7479,1.2478,0.6107,-6.67,True
AAPL,52.0,0.5,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.05,False,False,,,115.209,450,0.5756,896.54,1.9923,1.2771,0.6762,-6.17,True
AAPL,58.0,0.5,['MEDIUM'],10,0.04,0.06,0.05,False,False,,,114.8601,112,0.5982,375.72,3.3546,1.4643,0.8458,-4.04,True
AAPL,58.0,0.0,['MEDIUM'],10,0.04,0.06,0.05,False,False,,,114.8601,112,0.5982,375.72,3.3546,1.4643,0.8458,-4.04,True
AAPL,52.0,0.75,['MEDIUM'],5,0.04,0.06,0.05,False,False,,,114.8013,97,0.5979,213.03,2.1962,1.3515,0.9068,-3.12,True
AAPL,52.0,0.75,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,114.4939,236,0.5678,719.44,3.0485,1.3828,0.7326,-5.81,True
AAPL,52.0,0.0,"['MEDIUM', 'HIGH']",5,0.04,0.06,0.05,False,False,,,114.3107,625,0.5456,1003.57,1.6057,1.2394,0.6428,-7.22,True
AAPL,52.0,0.0,['MEDIUM'],5,0.08,0.06,0.05,False,False,,,113.4912,188,0.6011,392.24,2.0864,1.3467,0.8268,-3.63,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,113.328,249,0.6265,904.61,3.633,1.3883,0.6751,-9.83,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,113.2317,250,0.628,904.7,3.6188,1.3883,0.6737,-9.83,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,112.4292,249,0.5703,740.12,2.9724,1.3693,0.7112,-6.54,True
AAPL,52.0,0.75,['MEDIUM'],5,0.04,0.12,0.05,False,False,,,111.1243,97,0.5979,206.67,2.1306,1.3408,0.8715,-2.96,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,108.7818,250,0.568,717.25,2.869,1.3547,0.687,-6.74,True
AAPL,52.0,0.0,['MEDIUM'],5,0.08,0.12,0.05,False,False,,,107.2588,188,0.6011,372.72,1.9826,1.3291,0.7715,-3.47,True
AAPL,52.0,0.75,['MEDIUM'],10,0.04,0.06,0.15,False,False,,,106.9106,97,0.567,804.66,8.2955,1.3575,0.677,-11.11,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,105.4496,224,0.6205,769.7,3.4362,1.3683,0.6443,-9.02,True
AAPL,52.0,0.5,['MEDIUM'],5,0.08,0.06,0.05,False,False,,,104.8324,178,0.6011,348.05,1.9553,1.3112,0.7596,-3.63,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",10,0.04,0.06,0.05,False,False,,,103.4144,224,0.5625,619.07,2.7637,1.3421,0.665,-5.81,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.05,False,False,,,102.5448,249,0.6104,468.75,1.8825,1.2785,0.7067,-5.48,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.15,False,False,,,102.1708,224,0.625,1544.75,6.8962,1.245,0.4645,-24.8,False
AAPL,52.0,0.5,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.05,False,False,,,101.4653,450,0.5778,760.28,1.6895,1.2376,0.6067,-7.36,True
AAPL,52.0,0.75,['MEDIUM'],10,0.04,0.12,0.05,False,False,,,100.7897,97,0.567,309.31,3.1888,1.4269,0.7425,-4.31,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.05,False,False,,,100.3072,250,0.608,458.68,1.8347,1.2712,0.6902,-5.57,True
AAPL,52.0,0.0,"['MEDIUM', 'HIGH']",5,0.08,0.06,0.05,False,False,,,99.8913,625,0.5616,912.9,1.4606,1.2096,0.5395,-7.85,True
AAPL,52.0,0.5,['MEDIUM'],5,0.08,0.12,0.05,False,False,,,98.6218,178,0.6011,328.74,1.8469,1.2936,0.7045,-3.47,True
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.05,False,False,,,98.4237,249,0.6064,455.89,1.8309,1.2698,0.6749,-5.78,True
AAPL,52.0,0.75,['MEDIUM'],5,0.08,0.06,0.15,False,False,,,98.1332,97,0.6186,529.42,5.4579,1.2647,0.6839,-10.13,True
AAPL,58.0,0.5,['MEDIUM'],5,0.04,0.12,0.15,False,False,,,97.7492,112,0.5893,552.75,4.9353,1.259,0.668,-9.24,True
AAPL,58.0,0.0,['MEDIUM'],5,0.04,0.12,0.15,False,False,,,97.7492,112,0.5893,552.75,4.9353,1.259,0.668,-9.24,True
AAPL,52.0,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,97.2513,236,0.6356,674.58,2.8584,1.3273,0.5994,-9.02,True
AAPL,52.0,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,97.0971,625,0.6016,1342.43,2.1479,1.2145,0.4171,-16.41,False
AAPL,58.0,0.0,['MEDIUM'],5,0.04,0.06,0.15,False,False,,,96.4105,112,0.5893,531.02,4.7412,1.2514,0.6682,-9.69,True
AAPL,58.0,0.5,['MEDIUM'],5,0.04,0.06,0.15,False,False,,,96.4105,112,0.5893,531.02,4.7412,1.2514,0.6682,-9.69,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",5,0.08,0.12,0.05,False,False,,,96.1974,250,0.604,445.7,1.7828,1.2624,0.6585,-5.87,True
AAPL,52.0,0.75,['MEDIUM'],5,0.08,0.12,0.15,False,False,,,94.6099,97,0.6186,509.62,5.2538,1.2543,0.6526,-9.68,True
AAPL,52.0,0.75,['MEDIUM'],10,0.04,0.06,0.05,False,False,,,94.2365,97,0.567,266.94,2.752,1.3674,0.6921,-3.83,True
AAPL,58.0,0.75,['MEDIUM'],5,0.04,0.06,0.15,False,False,,,92.5453,93,0.5914,446.4,4.8,1.2433,0.6576,-9.11,True
AAPL,52.0,0.75,['MEDIUM'],5,0.08,0.06,0.05,False,False,,,92.2972,97,0.6186,178.54,1.8406,1.271,0.6991,-3.48,True
AAPL,58.0,0.0,['MEDIUM'],5,0.04,0.12,0.05,False,False,,,90.9708,112,0.5893,186.31,1.6635,1.2674,0.6856,-3.16,True
AAPL,58.0,0.5,['MEDIUM'],5,0.04,0.12,0.05,False,False,,,90.9708,112,0.5893,186.31,1.6635,1.2674,0.6856,-3.16,True
AAPL,58.0,0.5,['MEDIUM'],5,0.04,0.06,0.05,False,False,,,90.239,112,0.5893,179.1,1.5991,1.2579,0.6833,-3.33,True
AAPL,58.0,0.0,['MEDIUM'],5,0.04,0.06,0.05,False,False,,,90.239,112,0.5893,179.1,1.5991,1.2579,0.6833,-3.33,True
AAPL,52.0,0.75,['MEDIUM'],5,0.08,0.12,0.05,False,False,,,89.1502,97,0.6186,172.22,1.7755,1.2612,0.669,-3.31,True
AAPL,58.0,0.75,['MEDIUM'],5,0.04,0.06,0.05,False,False,,,88.4816,93,0.5914,150.94,1.623,1.2507,0.6748,-3.12,True
AAPL,58.0,0.75,['MEDIUM'],5,0.04,0.12,0.15,False,False,,,86.4001,93,0.5914,412.87,4.4395,1.2245,0.6059,-8.65,True
AAPL,52.0,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,85.1227,450,0.6156,984.32,2.1874,1.2194,0.4271,-15.37,False
AAPL,58.0,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,83.6845,249,0.6305,606.23,2.4347,1.2653,0.5014,-9.64,True
AAPL,58.0,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,83.6273,250,0.632,606.34,2.4254,1.2654,0.5005,-9.64,True
AAPL,58.0,0.75,['MEDIUM'],5,0.04,0.12,0.05,False,False,,,83.0698,93,0.5914,140.04,1.5058,1.2324,0.6243,-2.96,True
AAPL,58.0,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,77.0831,224,0.625,508.08,2.2682,1.2479,0.4704,-9.02,False
AAPL,58.0,0.75,['MEDIUM'],10,0.04,0.12,0.15,False,False,,,76.4151,93,0.5591,573.73,6.1691,1.2574,0.4872,-12.72,False
AAPL,58.0,0.75,['MEDIUM'],10,0.04,0.06,0.15,False,False,,,74.642,93,0.5591,531.18,5.7116,1.2366,0.4714,-11.11,False
AAPL,62.5,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.15,False,False,,,71.5329,161,0.6149,1028.24,6.3866,1.1926,0.3694,-24.8,False
AAPL,58.0,0.75,['MEDIUM'],10,0.04,0.12,0.05,False,False,,,70.9623,93,0.5591,193.34,2.0789,1.267,0.5012,-4.41,True
AAPL,58.0,0.75,['MEDIUM'],10,0.04,0.06,0.05,False,False,,,69.6651,93,0.5591,179.27,1.9276,1.247,0.4891,-3.83,False
AAPL,62.5,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.15,False,False,,,68.6244,173,0.6185,1051.42,6.0776,1.1818,0.3509,-26.8,False
AAPL,62.5,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.15,False,False,,,68.5816,174,0.6207,1051.6,6.0437,1.1819,0.3499,-26.8,False
AAPL,58.0,0.75,['MEDIUM'],5,0.08,0.06,0.15,False,False,,,67.4375,93,0.6129,339.2,3.6473,1.1706,0.4589,-10.13,False
AAPL,58.0,0.75,['MEDIUM'],5,0.08,0.06,0.05,False,False,,,67.1068,93,0.6129,116.63,1.2541,1.1781,0.4777,-3.48,False
AAPL,58.0,0.0,['MEDIUM'],5,0.08,0.12,0.15,False,False,,,66.7594,112,0.6071,388.77,3.4712,1.1671,0.4334,-10.11,False
AAPL,58.0,0.5,['MEDIUM'],5,0.08,0.12,0.15,False,False,,,66.7594,112,0.6071,388.77,3.4712,1.1671,0.4334,-10.11,False
AAPL,58.0,0.0,['MEDIUM'],5,0.08,0.12,0.05,False,False,,,65.0747,112,0.6071,133.9,1.1955,1.1748,0.4517,-3.47,False
AAPL,58.0,0.5,['MEDIUM'],5,0.08,0.12,0.05,False,False,,,65.0747,112,0.6071,133.9,1.1955,1.1748,0.4517,-3.47,False
AAPL,58.0,0.5,['MEDIUM'],5,0.08,0.06,0.15,False,False,,,64.4813,112,0.6071,367.24,3.2789,1.1594,0.4241,-10.56,False
AAPL,58.0,0.0,['MEDIUM'],5,0.08,0.06,0.15,False,False,,,64.4813,112,0.6071,367.24,3.2789,1.1594,0.4241,-10.56,False
AAPL,58.0,0.0,['MEDIUM'],5,0.08,0.06,0.05,False,False,,,63.448,112,0.6071,126.62,1.1305,1.1659,0.4404,-3.63,False
AAPL,58.0,0.5,['MEDIUM'],5,0.08,0.06,0.05,False,False,,,63.448,112,0.6071,126.62,1.1305,1.1659,0.4404,-3.63,False
AAPL,58.0,0.75,['MEDIUM'],5,0.08,0.12,0.05,False,False,,,62.249,93,0.6129,105.87,1.1384,1.1615,0.4326,-3.31,False
AAPL,62.5,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,62.0778,161,0.6149,347.09,2.1558,1.205,0.3889,-9.02,False
AAPL,58.0,0.75,['MEDIUM'],5,0.08,0.12,0.15,False,False,,,61.8544,93,0.6129,306.06,3.291,1.1537,0.4126,-9.68,False
AAPL,62.5,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,59.9134,173,0.6185,355.27,2.0536,1.1946,0.3719,-9.83,False
AAPL,62.5,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.12,0.05,False,False,,,59.8654,174,0.6207,355.37,2.0424,1.1947,0.371,-9.83,False
AAPL,62.5,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,33.3984,174,0.6264,162.53,0.9341,1.0906,0.1856,-9.64,False
AAPL,62.5,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,33.397,173,0.6243,162.46,0.9391,1.0906,0.186,-9.64,False
AAPL,62.5,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.05,False,False,,,30.0653,161,0.6211,129.79,0.8061,1.0782,0.1608,-9.02,False
AAPL,62.5,0.0,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.15,False,False,,,26.399,174,0.6264,452.04,2.5979,1.0815,0.1671,-26.33,False
AAPL,62.5,0.5,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.15,False,False,,,26.3881,173,0.6243,451.85,2.6118,1.0815,0.1675,-26.33,False
AAPL,62.5,0.75,"['MEDIUM', 'HIGH']",10,0.08,0.06,0.15,False,False,,,21.5406,161,0.6211,354.83,2.2039,1.0698,0.1437,-24.8,False
